name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Shin Chan,クレヨンしんちゃん,TV,Unknown,Currently Airing,"Apr 13, 1992 to ?",Fridays at 19 30 (JST),TV Asahi,Funimation,Shin-Ei Animation,Manga,"Slice of Life, Comedy, Ecchi, School, Seinen",21 min.,PG,"7.69, 26245",53614,864,"Just because an anime features a young protagonist does not necessarily mean that it is an appropriate series to show your children. Young Shinnosuke, or Shin-chan for short, is a very creative young boy that lives with his eccentric parents, Misae and Hiroshi, as well as his Prima Donna younger sister, Himawari, and has loads of unique friends to boot.

Everyday life for little Shin-chan is full of funny (and shocking) moments, most of which stem from his unnatural and sometimes profane use of language, as well as his constant acts of inappropriate behavior. Shin-chan's famous ""elephant"" gag is one of the most defining moments in Crayon Shin-chan, simply because it is the epitome of crude comedy, one of the core themes of the series.

Crayon Shin-chan is a hilarious show about the day in the life of a young, curious boy, that captures the awkwardness of growing up as well as the beauty of being true to one's self, no matter what others say."
,劇場版『名探偵コナン から紅の恋歌』,Movie,1,Finished Airing,"Apr 15, 2017",,add some,add some,TMS Entertainment,Manga,"Action, Mystery, Historical, Police, Drama, Romance",1 hr. 51 min.,PG-13,"7.69, 9507",18910,47,"A bombing case at Nichiuri TV in autumn. The Satsuki Cup, which crowns the winner of Japan's Hyakunin Isshu, is currently being filmed inside the facility. The incident results in a big commotion and, while the building is burning to ashes, the only people left inside are Heiji and Kazuha. They get rescued just in time by Conan, who rushes to the scene. Both the identity and purposes of the bomber are unknown.

While confusion takes over due to the explosion, Conan meets a mysterious beautiful girl who claims she is ""Heiji's fiancée"". Her name is Momiji Ooka and she is the Kyoto High School champion of the Karuta game. As fate would have it, Kazuha is going to face Momiji in the Hyakunin Isshu, so she begins to train with the help of Heiji's mother, Shizuka, who is a skilled Karuta player.

At the same time, in a Japanese house in Arashiyama, Kyoto's outskirts, the reigning Satsuki Cup champion is murdered. Pictures of the crime scene reveal Momji's presence. Additionally, several Karuta cards were spread around the victim.

Conan and Heiji, along with the Osaka and Kyoto police departments, begin their investigation on the Satsuki Cup and the related murder case. As the inquiry goes on, they come across a secret connected with the Hyakunin Isshu. 

(Source: Detective Conan Wiki)"
Doraemon,ドラえもん,TV,1787,Finished Airing,"Apr 2, 1979 to Mar 18, 2005",Unknown,"TV Asahi, Asatsu DK",add some,Shin-Ei Animation,Manga,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",11 min. per ep.,PG,"7.69, 14777",34682,349,"Nobita Nobi is a normal fourth grade student. This all changes, however, when a blue robotic cat appears from his desk drawer. Calling himself Doraemon, this robot tells Nobita that his future descendants from the 22nd century live in poverty because of all the mistakes he made. Therefore, they have sent Doraemon to serve as a guide and mentor to Nobita, so that their future may change for the better. What Doraemon comes to learn, though, is that Nobita is the weakest and laziest student in the whole school.

To assist in his quest, Doraemon has a four-dimensional pocket with him, in which he keeps various machines and gadgets from the future. Unfortunately, these often result in even more trouble for Nobita. Will Doraemon really be able to achieve his mission of changing Nobita, or will he remain as he is?

[Written by MAL Rewrite]"
,わりとヒマな戦隊長の一日,Special,1,Finished Airing,"May 26, 2006",,"Kadokawa Shoten, Happinet Pictures","Funimation, Kadokawa Pictures USA",Kyoto Animation,Manga,Comedy,30 min.,PG-13,"7.69, 37744",64636,108,"On her day off, Tessa wakes up in her commander chair. After regaining her composure, she notices that her favorite stuffed animal is missing and thus tries to remember what actually transpired the night before. To do so, she will spend time with all the main characters of the Danaan crew, and eventually recalls the events of the previous night.

[Written by MAL Rewrite]"
Ghost Stories,学校の怪談,TV,19,Finished Airing,"Oct 22, 2000 to Mar 25, 2001",Saturdays at 19 30 (JST),"Aniplex, Fuji TV","ADV Films, Discotek Media",Studio Pierrot,Original,"Mystery, Horror, Supernatural",24 min. per ep.,PG-13,"7.69, 43080",105943,1010,"Years ago, all of the ghosts in a haunted schoolhouse were banished by a certain student. Now, they're back—and they want revenge...

Satsuki and Keiichirou Miyanoshita are two siblings recovering from the tragic loss of their mother. After moving to their mother's hometown, they learn that the local school they have transferred to is an old building—one said to be haunted. Despite initially brushing it off as a silly rumor, the two soon discover that ghosts are indeed real and that they're after them! Gakkou no Kaidan is the creepy tale of the lives of these siblings and their newfound friends as they try to survive the school's ghosts—with a little help from their pet cat along the way.

[Written by MAL Rewrite]"
Legend of the Galactic Heroes Die Neue These,銀河英雄伝説 Die Neue These 邂逅,TV,12,Finished Airing,"Apr 3, 2018 to Jun 26, 2018",Tuesdays at 21 00 (JST),Shochiku,Funimation,Production I.G,Novel,"Action, Drama, Military, Sci-Fi, Space",25 min. per ep.,R,"7.69, 22756",61213,270,"For over a century and a half, two interstellar states have wrested for control of the Milky Way. The Galactic Empire, an absolute monarchy ruled by Kaiser Friedrich IV and an entrenched nobility, seeks to suppress the rebels daring to oppose the inviolable crown. The Free Planets Alliance, a representative democracy led by a corrupt High Council, degenerates as its elected leaders⁠ use war and conflict as a way to win popular support.

But this long-standing stalemate between the Empire and the Alliance ends with the rise of two opposing military geniuses. Reinhard von Lohengramm, a minor noble and High Admiral of the Empire through his strategic brilliance and his sister's position as the favored concubine of the Kaiser, dreams of conquering the galaxy and uniting mankind under his iron fist. Meanwhile, Yang Wen-li of the Alliance, an avid historian and reluctant commodore hailed as the Hero of El Facil, uses his tactical prowess to navigate around his leaders' incompetence—and to carve the path to lasting peace. As the war rages on, Reinhard and Yang each strive for their ideals and to secure their place among the stars as the leaders of a new era of galactic heroes.

[Written by MAL Rewrite]"
,HELLSING I OVA DIGEST FOR FREAKS,OVA,1,Finished Airing,"Jan 22, 2006",,add some,add some,Satelight,Manga,"Action, Horror, Military, Seinen, Super Power, Supernatural, Vampire",28 min.,R,"7.69, 11501",33585,84,"This OVA is a summary of the first three episodes of Hellsing, with the animation style of Hellsing Ultimate and following the events of the Hellsing manga."
Junjo Romantica,純情ロマンチカ,TV,12,Finished Airing,"Apr 11, 2008 to Jun 27, 2008",Unknown,"Frontier Works, Kadokawa Shoten, Memory-Tech, Romantica club !!",Nozomi Entertainment,Studio Deen,Manga,"Comedy, Drama, Romance, Shounen Ai",24 min. per ep.,PG-13,"7.69, 110716",193362,5081,"Misaki Takahashi is a regular high school student who is preparing for his university entrance exams. In order to reduce the stress of studying, or so he hopes, he accepts the help of his older brother's best friend, and famous author, Akihiko Usami. However, Masaki is about to find out that Usami's books are of a very naughty genre, and that there may be something naughty waking up inside Masaki as well.

Junjou Romantica also follows the story of two other couples loosely connected to Masaki and Usami's ""Romantica.""

Egoist shows the very passionate, but often complicated, relationship between university professor Hiroki Kamijou (whose life has reached an all time low) and paediatrician Nowaki Kusama, who falls for Hiroki at first sight and would do anything to make him happy.

The third story, ""Terrorist,"" shows just how obsessive love can become when rich eighteen-year-old Shinobu Takatsuki finally discovers something that he cannot have so easily—the literature professor You Miyagi.

There is passion abound as these three couples try to achieve their goals in life while also falling into temptation and anguish with their partners. "
,暦物語,ONA,12,Finished Airing,"Jan 10, 2016 to Mar 27, 2016",,"Aniplex, Kodansha",Aniplex of America,Shaft,Light novel,"Comedy, Mystery, Supernatural",14 min. per ep.,R,"7.69, 87195",170347,314,"Whether it is investigating stone shrines, tracking rumors, or simply playing hide and seek, Koyomi Araragi is always there to fulfill the requests of his friends from both the human and supernatural worlds. Koyomimonogatari tells a series of short stories involving Koyomi as he helps each of the girls in his cohort solve a mystery or kill some time, alongside previously unexplored problems in this essential prelude to his story's last chapter.

[Written by MAL Rewrite]"
Kuroko's Basketball Specials,黒子のバスケNG集,Special,9,Finished Airing,"Jul 27, 2012 to Mar 22, 2013",,add some,add some,Production I.G,Unknown,"Comedy, School, Shounen, Sports",4 min. per ep.,PG-13,"7.69, 26516",51769,72,"Animated bloopers, based on the extra section of the original manga series, included with the BD/DVD series for Kuroko no Basket (both limited and normal editions)."
