name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Black Lagoon The Second Barrage,BLACK LAGOON The Second Barrage,TV,12,Finished Airing,"Oct 3, 2006 to Dec 19, 2006",Tuesdays at 01 59 (JST),"Geneon Universal Entertainment, Front Line","Funimation, Geneon Entertainment USA",Madhouse,Manga,"Action, Seinen",24 min. per ep.,R,"8.20, 222374",359827,2403,"Rokurou ""Rock"" Okajima has joined the Lagoon Company, a pirate mercenary group which operates out of Roanapur, Thailand. Despite his initial protests, this filthy slum of depraved souls and merciless criminals now serves as the former salaryman's home. Stranded, with nothing left of his past life but the clothes on his back and his inner morality, Rock is forced to perform jobs alongside the other members of the Lagoon crew. Berated for his lack of spine as he wades through the underbelly of society, he must decide whether to continue on amidst the gunfire and ruthlessness or risk everything he has in an attempt to be free. Whether he chooses the comfort of a familiar land or the freedom of being an outlaw, his decision will have lasting consequences on the crew who gave him a home.

[Written by MAL Rewrite]"
One Piece Film Z,ワンピース　フィルム　﻿Ｚ,Movie,1,Finished Airing,"Dec 15, 2012",,Shueisha,Funimation,Toei Animation,Manga,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",1 hr. 47 min.,PG-13,"8.20, 106641",169478,609,"The Straw Hat Pirates enter the rough seas of the New World in search of the hidden treasures of the Pirate King, Gol D. Roger－One Piece. On their voyage, the pirates come across a terrifying, powerful man, former Marine Admiral Z.

Z is accused of having stolen the ""Dyna Stones"", weapons believed to have the power to shake up the New World. The Marine Headquarters believes Z is about to use it to end the pirate era, and with it, the lives of many innocent people. In fear of such a phenomenal event, marines start to take action against the former admiral.

Even if it means stumbling upon marines and the navy, the Straw Hat Pirates decided to chase after Z and stop him from causing havoc. As they continue to embark on their ventures, the pirates bump into new and familiar acquaintances."
The King's Avatar 2,全职高手2,ONA,12,Currently Airing,"Sep 25, 2020 to ?",,Tencent Penguin Pictures,add some,"B.CMAY PICTURES, Colored-Pencil Animation Design",Novel,"Action, Game",26 min. per ep.,PG-13,"8.20, 4125",62092,487,A continuation of Quanzhi Gaoshou series.
Tsukigakirei,月がきれい,TV,12,Finished Airing,"Apr 7, 2017 to Jun 30, 2017",Fridays at 00 00 (JST),"Sotsu, Mainichi Broadcasting System, flying DOG",Funimation,feel.,Original,"Romance, School",24 min. per ep.,PG-13,"8.20, 151012",327403,5857,"With a new school year comes a new crowd of classmates, and for their final year of junior high, aspiring writer Kotarou Azumi and track team member Akane Mizuno end up in the same class. Though initially complete strangers, a few chance encounters stir an innocent desire within their hearts. A yearning gaze, a fluttering heart—the hallmarks of young love slip into their lives as fate brings their paths to a cross.

However, though love is patient and love is kind, Kotarou and Akane discover it is not always straightforward. Despite the comfort they find in each other's company, heartache and anxiety come hand in hand with pursuing the feelings in their hearts. With the uncertainty of how the other truly feels as well as the competing affections of those around them, the road ahead is unclear. Even so, under the shining light of a beautiful full moon, Kotarou gathers his courage to ask Akane a single question, one that forever changes their quiet relationship.

[Written by MAL Rewrite]"
Non Non Biyori Repeat,のんのんびより りぴーと,TV,12,Finished Airing,"Jul 7, 2015 to Sep 22, 2015",Tuesdays at 02 05 (JST),"TV Tokyo, Lantis",Sentai Filmworks,Silver Link.,Manga,"Comedy, School, Seinen, Slice of Life",23 min. per ep.,PG-13,"8.19, 65308",133081,1112,"Far from the hustle and bustle of urban life, and with only a single candy store and bus route to its name, the rural Asahigaoka is certainly not a place for everyone. Nevertheless, the village's children still manage to cheerfully spend their days exploring and having fun in the wilderness around them. One such child, Renge Miyauchi, the youngest of the group, looks forward to the entrance ceremony of the upcoming school year, signalling her entry into first grade and the beginning of her elementary school life. Attending the only school in town, Renge and her friends, seventh grader Natsumi Koshigaya and her eighth grade sister Komari, make the most out of their rural lifestyle, playing and studying everyday.

Meanwhile, fifth grader Hotaru Ichijou has just moved to Asahigaoka from Tokyo, unaware of the numerous adventures and memories that await her. 

[Written by MAL Rewrite]"
One Piece Film Strong World,ワンピース　フィルム　ストロングワールド,Movie,1,Finished Airing,"Dec 12, 2009",,add some,Funimation,Toei Animation,Manga,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",1 hr. 55 min.,PG-13,"8.19, 102467",164094,463,"Upon hearing news that islands in East Blue are being destroyed, Monkey D. Luffy and his crew go to investigate. On their way, however, an outlandish pirate ship appears out of the sky, helmed by the infamous pirate Shiki ""the Golden Lion""—a man who ate the Float-Float Fruit and the first ever prisoner to escape from Impel Down. In his quest to defeat the World Government, Shiki kidnaps Nami to be his own navigator and sends the rest of the Straw Hat Pirates to his floating islands as hostages, leaving her in a dilemma. Separated in a land under Shiki's absolute control, Luffy and his crew must survive the mystifying terrain in order to bring back their navigator and friend.

[Written by MAL Rewrite]"
,劇場版『ONE PIECE STAMPEDE』（スタンピード）,Movie,1,Finished Airing,"Aug 9, 2019",,add some,add some,Toei Animation,Manga,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",1 hr. 41 min.,PG-13,"8.19, 33524",63649,551,"The world's greatest exposition of the pirates, by the pirates, for the pirates—the Pirates Festival. Luffy and the rest of the Straw Hat Crew receive an invitation from its host Buena Festa who is known as the Master of Festivities. They arrive to find a venue packed with glamorous pavilions and many pirates including the ones from the Worst Generation. The place is electric.

(Source: ANN)"
Food Wars! The Third Plate,食戟のソーマ 餐ノ皿,TV,12,Finished Airing,"Oct 4, 2017 to Dec 20, 2017",Wednesdays at 00 30 (JST),"Lantis, Warner Bros. Japan, KlockWorx, Shueisha",Sentai Filmworks,J.C.Staff,Manga,"Ecchi, School, Shounen",24 min. per ep.,PG-13,"8.19, 341175",590436,2592,"The Moon Festival is Tootsuki Academy's annual gourmet gala, where students compete against each other to earn the most profit through selling their cuisine of choice. But for Souma Yukihira, it is also his first opportunity to challenge the Elite Ten, the supreme council that rules over the academy.  

However, this is only the beginning of Souma's war against the Elite Ten; a nefarious plot is underway that will provide Souma with the challenge he desires but will also shake the very foundations of Tootsuki Academy itself.

[Written by MAL Rewrite]"
Revolutionary Girl Utena,少女革命ウテナ,TV,39,Finished Airing,"Apr 2, 1997 to Dec 24, 1997",Wednesdays at 18 00 (JST),"TV Tokyo, Audio Tanaka","Nozomi Entertainment, Central Park Media",J.C.Staff,Original,"Comedy, Drama, Fantasy, Mystery, Psychological, Shoujo",23 min. per ep.,PG-13,"8.19, 41613",148678,6021,"After meeting a traveling prince who consoled her after the deaths of her parents, Utena Tenjou vowed to become a prince herself. The prince left Utena only with a ring bearing a strange rose crest and a promise that she would meet him again some day.

A few years later, Utena attends Ootori Academy, where she is drawn into a dangerous game. Duelists with rings matching Utena's own compete for a unique prize: the Rose Bride, Anthy Himemiya, and her mysterious powers. When Utena wins Anthy in a duel, she realizes that if she is to free Anthy and discover the secrets behind Ootori Academy, she has only one option: to revolutionize the world.

Shoujo Kakumei Utena blends surrealist imagery and ideas with complex allegories and metaphors to create a unique coming-of-age story with themes including idealism, illusions, adulthood, and identity. 

[Written by MAL Rewrite]"
Girls' Last Tour,少女終末旅行,TV,12,Finished Airing,"Oct 6, 2017 to Dec 22, 2017",Fridays at 21 30 (JST),"AT-X, Shinchosha, Kadokawa Media House, Kadokawa",Sentai Filmworks,White Fox,Web manga,"Adventure, Mystery, Sci-Fi, Slice of Life",23 min. per ep.,PG-13,"8.19, 77563",214528,3808,"Amid the desolate remains of a once-thriving city, only the rumbling of a motorbike breaks the cold winter silence. Its riders, Chito and Yuuri, are the last survivors in the war-torn city. Scavenging old military sites for food and parts, the two girls explore the wastelands and speculate about the old world to pass the time. Chito and Yuuri each occasionally struggle with the looming solitude, but when they have each other, sharing the weight of being two of the last humans becomes a bit more bearable. Between Yuuri's clumsy excitement and Chito's calm composure, their dark days get a little brighter with shooting practice, new books, and snowball fights on the frozen battlefield. 

Among a scenery of barren landscapes and deserted buildings, Shoujo Shuumatsu Ryokou tells the uplifting tale of two girls and their quest to find hope in a bleak and dying world.

[Written by MAL Rewrite]"
Asobi Asobase Workshop Of Fun,あそびあそばせ,TV,12,Finished Airing,"Jul 8, 2018 to Sep 23, 2018",Sundays at 21 00 (JST),"Hakusensha, AT-X, Sony Music Communications, Kadokawa Media House, Kadokawa",add some,Lerche,Manga,"Comedy, School",23 min. per ep.,PG-13,"8.19, 114226",252561,3303,"During recess, Olivia, a foreign transfer student who doesn't know English, plays a game of ""look-the-other-way"" with Hanako Honda, a loud-mouthed airhead. Their rowdy behavior spurs the ire of Kasumi Nomura, a deadpan loner constantly teased by her older sister for her tendency to lose games. Not willing to compete, Kasumi declines Olivia's offer to join the fun, but eventually gets involved anyway and dispenses her own brand of mischief. Soon, a strange friendship blossoms between the peculiar trio, and they decide to form the ""Pastime Club,"" where they are free to resume their daily hijinks. 

Whether it be failing to learn English, trying desperately to become popular, or getting caught by teachers at the wrong time, school life will never be boring when the girls of Asobi Asobase are up to their hilarious antics.

[Written by MAL Rewrite]"
,デジモンアドベンチャー LAST EVOLUTION 絆,Movie,1,Finished Airing,"Feb 21, 2020",,Toei Animation,add some,Yumeta Company,Original,"Action, Adventure, Comedy, Drama",1 hr. 34 min.,None,"8.19, 4309",20901,110,New Digimon Adventure movie commemorating 20th Anniversary.
Durarara!!,デュラララ!!,TV,24,Finished Airing,"Jan 8, 2010 to Jun 25, 2010",Fridays at 01 25 (JST),"Aniplex, Square Enix, Mainichi Broadcasting System, Movic, ASCII Media Works, Sakura Create",Aniplex of America,Brain's Base,Light novel,"Action, Mystery, Supernatural",24 min. per ep.,R,"8.19, 501400",1050976,29095,"In Tokyo's downtown district of Ikebukuro, amidst many strange rumors and warnings of anonymous gangs and dangerous occupants, one urban legend stands out above the rest—the existence of a headless ""Black Rider"" who is said to be seen driving a jet-black motorcycle through the city streets.

Mikado Ryuugamine has always longed for the excitement of the city life, and an invitation from a childhood friend convinces him to move to Tokyo. Witnessing the Black Rider on his first day in the city, his wishes already seem to have been granted. But as supernatural events begin to occur, ordinary citizens like himself, along with Ikebukuro's most colorful inhabitants, are mixed up in the commotion breaking out in their city.

[Written by MAL Rewrite]
"
