name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,リコーダーとランドセル,OVA,2,Finished Airing,"Jul 17, 2012",,Takeshobo,add some,Seven,4-koma manga,"Comedy, School, Seinen, Slice of Life",3 min. per ep.,PG-13,"6.81, 6161",11057,2,Unaired episodes bundled with the special edition of volume 4 of the original manga. 
Lagrange The Flower of Rin-ne – Kamogawa Days,輪廻のラグランジェ 鴨川デイズ,OVA,1,Finished Airing,"Jun 23, 2012",,"Production I.G, Bandai Visual, Yomiuri Telecasting, flying DOG",Viz Media,Xebec,Original,"Slice of Life, Comedy, School, Sci-Fi",43 min.,PG-13,"6.81, 3027",7818,3,"As Yoko has her assistant scour the seabed in search of something, Madoka, unable to pilot Midori properly again, returns to Kamogawa to see the New Year in. Upon returning home, Madoka receives New Year's letters from Lan and Muginami, updating her about what's going on in their lives, to which Madoka makes a prompt reply. As the months pass by and Madoka moves up a year in school, Lan and Muginami visit an intergalactic replica of Kamogawa on the tourist planet Polyhedron.

Takes place between seasons 1 and 2.

(Source: Wikipedia)"
,ROAD TO YOU,ONA,3,Finished Airing,"Oct 11, 2017 to Oct 2, 2019",,Calf Studio,add some,"Sunrise, The Answer Studio",Original,"Drama, Romance",3 min. per ep.,G,"6.81, 1756",7257,12,"Commercials by Dunlop Tyres Japan for their Winter Maxx tire line.

Episode 1 (Kimi e to Tsuzuku Michi) (The Road That Goes on to You): The anime short's story is set in a certain snowy land and centers on the intermingling feelings of three groups of men and women: a couple, a parent and child, and coworkers.

Episode 2 (Hoshifuru Oka no Yakusoku) (Promise of the Starry Hill): College student Yui was suddenly invited by her mother to visit an observatory on her 20th birthday. Yui has to travel along snow-covered roads to reach the observatory. The visit makes Yui remember going to the same observatory with her late father on every birthday when she was a small child.

Episode 3 (Kioku ni Mau Konayuki) (The Snow that Dances in Memories): Tells a tragic teen love story about two childhood friends who fall in love only to part ways when the girl decides to study abroad in France."
Schwarzes Marken,シュヴァルツェスマーケン,TV,12,Finished Airing,"Jan 11, 2016 to Mar 28, 2016",Mondays at 01 05 (JST),"Sotsu, DAX Production, Ultra Super Pictures, Avex Pictures",add some,"ixtl, LIDENFILMS",Light novel,"Action, Military, Sci-Fi, Historical, Drama, Mecha",23 min. per ep.,R,"6.81, 33624",90538,283,"The year is 1983. The Cold War is in full effect, and humanity is under attack. Strange aliens, given the name ""BETA,"" have descended to Earth with the goal of destroying all life. Soldiers have been tasked with piloting large combat suits called Tactical Surface Fighters (TSF) to repel the alien invaders, but the front line is slowly being pushed back towards the surviving cities.

Schwarzesmarken follows the story of Second Lieutenant Theodor Eberbach and the other members of the 666th TSF squadron, a ruthless unit that values a mission's completion over human life. Stationed in East Germany and led by war hero Captain Irisdina Bernhard, the unit specializes in counterassault attacks on laser-class BETA. But the 666th squadron finds itself with more enemies than just the alien forces when optimistic rookie Katia Waldheim joins the squadron, drawing the attention of East Germany's secret police, the Stasi.

[Written by MAL Rewrite]"
,少年歌行,ONA,26,Finished Airing,"Dec 26, 2018 to Jun 5, 2019",,bilibili,add some,CG Year,Novel,"Action, Adventure, Mystery, Historical, Martial Arts",26 min. per ep.,PG-13,"6.81, 164",791,8,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
Dokkoida?!,住めば都のコスモス荘 すっとこ大戦ドッコイダー,TV,12,Finished Airing,"Jul 5, 2003 to Sep 20, 2003",Unknown,"Media Factory, KlockWorx, Memory-Tech, Toshiba Entertainment, Toshiba Digital Frontiers",Sentai Filmworks,ufotable,Light novel,"Action, Sci-Fi, Adventure, Comedy, Parody, Shounen",24 min. per ep.,PG,"6.81, 1682",4906,15,"The Galaxy Federation Police (GFP) desperately wants to cover-up its personnel shortage with new mechanized power-suits. Suzuo, 19-years old, desperately needs a job. Tampopo needs an earthling to fit the prototype of her company's suit and declares Suzuo the perfect candidate! Strong competitors and the wacky A-class criminals fight against our hero in diapers, but they must not recognize each other out of costume or the test results will be a failure- but it's OK if they all live in the same apartment building to save money, right? 

(Source: Sentai Filmworks)"
Special Duty Combat Unit Shinesman,特務戦隊シャインズマン,OVA,2,Finished Airing,"Feb 21, 1996 to Mar 21, 1996",,animate Film,Media Blasters,Production I.G,Manga,"Action, Comedy, Sci-Fi",27 min. per ep.,PG-13,"6.81, 1174",2493,8,"Hiroya Matsumoto, hoping to become a great employee as his late father, has just been hired at Raito (Right) Trading Company. Little does he know that he has been recruited for a very mysterious department within the company - the Special Duty Combat Unit, known as SHINESMAN. Their purpose, to fight the terrible (often times hilarious) alien forces that threaten the earth.

Like most corporate employees, Matsumoto still has meetings to attend and deadlines to meet. But when the Shinesman rage war against the alien race from Planet Voice, led by their Prince Sasaki, Matsumoto and his co-workers don their office-coloured comat Pro-suits and become: Shinesman Red, Sepia, Salmon Pink, Grey, and Moss Green.

If you thought you'd seen it all in Power Rangers, Kamen Rider, or even Dynaman, wait until you take a look at the zaney but corporate world of SHINESMAN!

(Source: Anime Works DVD)"
,ヤマトタケル,TV,37,Finished Airing,"Apr 9, 1994 to Dec 24, 1994",Saturdays at 17 30 (JST),add some,add some,Nippon Animation,Original,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",24 min. per ep.,PG-13,"6.81, 339",1716,9,"In the 25th century, a spaceship carrying 300 people leaves the earth in search of a new world in the solar system, but an unexpected accident occurs. They crash into a black hole which is connected to another universe. The people on the ship are cast adrift in an emergency capsule to a planet called Ismo. The story begins 12 years after they have reached Ismo.

Ismo is a star of the Onam System, which corresponds to the Solar System in our universe. It is the only planet left in the Onam System. The Death Star called Yomi is a comet which regularly approaches the Onam System.

There were once 8 planets in the Onam System. Many years ago, in the time of the gods, there was a war against the evil monster Yamatano Orochi (an 8-headed snake-like creature). The gods won the battle. Yamatano Orochi was locked into 8 stones, one of which is buried deep in the center of each planet. Nobody was supposed to have access to the core of the planets. However Tsukuyomi, an evil god who rules Yomi, succeeded in reaching the stones one after another, destroying 7 of the planets using his powerful robots, the Sky Warriors. However, when he tried to acquire the last stone from the planet Ismo, the most powerful Sky Warrior, Susanoo, got out of control and was blown away.

A million years later, the Death Star Yomi is approaching the Onam System once again. Tsukuyomi, the master of Yomi, plans to take this opportunity to realize his dream of ruling the entire universe. He is desperate for the last stone containing Yamatano Orochi. If Tsukuyomi can get hold of this stone, Yamatano Orochi will return to life and its power will become his. Tsukuyomi needs Sky Warrior Susanoo to capture the stone, and sends 8 Sky Soldiers to get Susanoo back. But it is too late. Susanoo no longer belongs to Tsukuyomi. It belongs to Takeru, a 13-year-old boy from Earth, who happened to discover the buried robot Susanoo and woke it from its million-year-long sleep. Takeru becomes involved in the battle against the Sky Soldiers and their evil master, Tsukuyomi. Susanoo stands up to protect his friends and their planet.

(Source: AnimeNfo)"
Yo-kai Watch Shadowside The Return of the Oni King,映画　妖怪ウォッチ　シャドウサイド　鬼王の復活,Movie,1,Finished Airing,"Dec 16, 2017",,add some,add some,OLM,Game,"Demons, Kids, Supernatural",1 hr. 34 min.,G,"6.81, 321",1208,4,"Taking place 30 years after the events of the original Youkai Watch TV series. There was once a 11 year old boy named Keita Amano who held a wristwatch that could command Youkai, he would make friends with the Youkai and fulfill a great many deeds. But when the boy grew up, he lost his ability to see Youkai. And as for the wristwatch that could control Youkai, its existence threatened to disturb the balance between human and Youkai worlds, so it was cast away into oblivion beyond time and space. Soon ... the story of the Youkai controlling wristwatch became but a legend. But then, something took place after many, many years had passed ... an epidemic Youkai virus known as Onimaro started affecting people with malevolent intentions and is spreading indefinitely, turning them into Kaodeka Oni and causing chaos throughout the city. With the end near, only the ones chosen by a new Youkai Watch can stand up against the upcoming threat and would save both Youkai and humans from certain destruction.

(Source: Wiki)"
Cute High Earth Defense Club LOVE! LOVE! LOVE!,美男高校地球防衛部LOVE! LOVE! LOVE!,OVA,1,Finished Airing,"Aug 26, 2017",,Sotsu,add some,Studio Comet,Original,"Slice of Life, Comedy, Parody, Magic, School",56 min.,PG-13,"6.81, 2223",6648,19,The older boys are graduating school and recount their memories together. The next day everyone defends the graduation ceremony against Zundar and Dadacha's Second Button Monster but Yumoto struggles using his love power.
