name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
"Clannad ~After Story~ Another World, Kyou Chapter",クラナド　アフターストーリー　もうひとつの世界　杏編,Special,1,Finished Airing,"Jul 1, 2009",,Animation Do,Sentai Filmworks,Kyoto Animation,Visual novel,"Drama, Romance, School",24 min.,PG-13,"7.87, 137117",212183,596,"Included in the 8th and final DVD of Clannad ~After Story~ is an extra episode set in an alternate universe. Here, Fujibayashi Kyou is the main heroine in place of Furukawa Nagisa.

Love can be wonderfully exciting, but also extremely painful. Fujibayashi Ryou, Kyou's sister, is in love with Okazaki Tomoya, the male protagonist. With the help of Kyou, Ryou manages to sum up the courage to ask him out and now Tomoya and Ryou are a couple. However, as things progress, Kyou begins to acknowledge her feelings for Tomoya, and a love-triangle is formed.

As everything is revealed, the sisters learn the pains of love and try to decide between the two loves of their life: Tomoya, or each other.

[Written by MAL Rewrite]"
From Up on Poppy Hill,コクリコ坂から,Movie,1,Finished Airing,"Jul 16, 2011",,Nippon Television Network,GKIDS,Studio Ghibli,Manga,"Historical, Romance, School, Shoujo",1 hr. 35 min.,G,"7.87, 63019",112899,588,"Atop a hill overlooking a seaside port sits a boarding house named Coquelicot Manor. Since the building is run by her family, Umi Matsuzaki carries out many of the duties involved in managing the small establishment, such as preparing meals for her fellow boarders. When she isn't at home, she is a student at the local high school—one that is currently dealing with a small crisis.

In anticipation of the upcoming Olympic Games, a beloved old clubhouse is set to be demolished to make way for a modern building. As a result, a large part of the student body has banded together, working tirelessly to prevent this from happening. Umi finds herself helping the newspaper club to spread information about this cause where she befriends Shun Kazama, whom she gradually begins to fall in love with. But Shun is an orphan who doesn't know much about his origins, and when the two begin searching for clues to the boy's past, they discover that they may have a lot more in common than either of them could have thought.

[Writtten by MAL Rewrite]"
Daily Lives of High School Boys Specials,男子高校生の日常,Special,6,Finished Airing,"Apr 3, 2012 to Sep 4, 2012",,add some,add some,Sunrise,Web manga,"Comedy, School, Shounen, Slice of Life",3 min. per ep.,PG-13,"7.87, 53562",99043,170,"The original gag comedy manga follows the humorous yet ""realistic"" everyday life of Tadakuni, Hidenori, Yoshitake, and other students at a boys' high school. 

This entry refers to the unaired episodes released on the DVDs and BDs. The pre-air specials were all included in the TV series and are not listed separately on MAL. 

Episode 1: High School Boys and Ideals 
Episode 2: High School Boys and Loneliness 
Episode 3: High School Boys and Zippers 
Episode 4: High School Boys and Tricks 
Episode 5: High School Boys and Hiccups 
Episode 6: High School Boys and Consideration"
,映画 ドラえもん 新・のび太と鉄人兵団～はばたけ 天使たち～,Movie,1,Finished Airing,"Mar 5, 2011",,"TV Asahi, Asatsu DK",add some,Shin-Ei Animation,Unknown,"Adventure, Comedy, Kids, Fantasy, Mecha, Shounen",1 hr. 48 min.,PG,"7.87, 3295",5341,40,"Jealous of Suneo's new robot toy, Nobita asks Doraemon to build him an even better one. Doraemon initially refuses, until Nobita accidentally discovers pieces of a mysterious robot that falls from the sky. After gathering all the robot parts and assembled them together, the giant robot, Zanda Claus, is soon completed. The duo soon learn that the robot is not a mere toy, but a powerful weapon in the fight against the coming Robot Army that is going to attack Earth and enslave the human inhabitants of it. An invasion is near, as a mysterious girl Riruru (リルル, Alternative spelling: Lilulu, Lillele [Doko Demo Doa Scanlations]) shows up, looking for the robot.

(Source: Wikipedia)"
Gungrave,ガングレイヴ,TV,26,Finished Airing,"Oct 7, 2003 to Mar 30, 2004",Unknown,Tohokushinsha Film Corporation,"Funimation, Geneon Entertainment USA",Madhouse,Game,"Action, Drama, Sci-Fi, Seinen, Super Power",25 min. per ep.,R,"7.87, 56043",149515,2247,"Brandon Heat and Harry MacDowel, two friends so close they could be called brothers, receive an abrupt and violent reminder one fateful day of how appallingly merciless the world around them can be. Their whole lives before then were simple and easygoing, consisting largely of local brawls, seducing women, and committing petty theft to make a living and pass the time. What they failed to realize is that in this cruel world, happiness is fleeting, and change is inevitable.

Enter Millennion, the largest and most infamous mafia syndicate in the area, which accepts Brandon and Harry into their ranks and starts them at the bottom of the food chain. Harry has ambitions to ascend the ranks and one day replace Big Daddy as the supreme leader of Millennion, while Brandon only wishes to support his friend and appease Big Daddy who has taken custody of the woman Brandon loves.

Based off the third-person shooter video game under the same name, Gungrave is an epic story of friendship, betrayal, and avarice that spans the course of several years, ultimately tying back to the gripping and foreboding first episode, all the while building up to the story's thrilling conclusion.

[Written by MAL Rewrite]"
,レ・ミゼラブル 少女コゼット,TV,52,Finished Airing,"Jan 7, 2007 to Dec 30, 2007",Unknown,add some,add some,Nippon Animation,Novel,"Slice of Life, Historical, Drama, Shoujo",24 min. per ep.,G,"7.87, 5680",20228,195,"In 19th century France, a struggling single mother, Fantine, leaves her three-year-old daughter Cosette in the care of her new acquaintances, the Thernadiers. Unfortunately, Cosette's caretakers prove to be anything but loving, and the poor girl is subjected to repeated abuse and forced servitude. Still, she endures the torment in the hopes of seeing her mother once again.

One night, while doing errands for her host family, Cosette is assisted by an honorable stranger named Jean Valjean. After a brief conversation with the young girl, Jean acknowledges her as the type of person he has been seeking and rescues her from the clutches of the Thernadiers. They make their way to a nearby town where Cosette enjoys a new life thanks to her savior.

Under Jean's guidance, Cosette promises to help others with her newfound freedom. She pledges to heal the nation, ensuring that no one else suffers her fate. Though the road ahead is paved with tragedies left by the French Revolution, this idealistic girl will not rest until France is freed from poverty and suffering.

[Written by MAL Rewrite]"
Magical Circle,魔法陣グルグル,TV,24,Finished Airing,"Jul 11, 2017 to Dec 20, 2017",Wednesdays at 01 35 (JST),"TV Tokyo, Square Enix, Lantis, Kadokawa Shoten, AT-X, Magic Capsule, Sony Music Communications",add some,Production I.G,Manga,"Adventure, Fantasy, Magic, Comedy, Shounen",24 min. per ep.,PG-13,"7.87, 7669",27118,226,"The seal that for hundreds of years had confined the demon king Giri has worn off. A young boy named Nike is chosen (against his will) as the hero. Together with Kukuri, a girl who is the lone survivor of the tribe that had used black magic to seal Giri, they set off to save the world, RPG style.

(Source: ANN)"
Maria Watches Over Us 3rd,マリア様がみてる〜３rd〜,OVA,5,Finished Airing,"Dec 29, 2006 to Jul 25, 2007",,add some,Nozomi Entertainment,Studio Deen,Light novel,"Drama, School, Shoujo Ai, Slice of Life",50 min. per ep.,PG-13,"7.87, 8549",18010,82,"Summer has arrived, and the students of Lillian Girls' Academy are on break! Yumi and Sachiko head out to the Ogasawara family's summer home, but what was supposed to be a relaxing vacation takes a turn for the worse when some of Sachiko's old acquaintances drop by for tea. These rich and snobby debutantes don't think Yumi is worthy of Sachiko's affection and they're out to make this summer one she'll regret.

(Source: RightStuf)"
,ベイビーステップ,TV,25,Finished Airing,"Apr 6, 2014 to Sep 21, 2014",Unknown,NHK,add some,Studio Pierrot,Manga,"Romance, School, Shounen, Sports",24 min. per ep.,PG-13,"7.86, 58555",117374,777,"Diligent and methodical honor student Eiichirou Maruo decides to exercise more during the little free time he has available because he is worried about his health. For this reason, after seeing a flyer, he joins the Southern Tennis Club at the beginning of his freshman year.

During his free trial at the club, he meets Natsu Takasaki, another first year student, who is determined on becoming a professional tennis player due to her love for the sport. In contrast, Eiichirou's study-oriented life exists because he believes that it is what he has to do, not because he enjoys it. However, his monotonous days come to an end as the more he plays tennis, the more he becomes fascinated by it.

Baby Steps is the story of a boy who makes the most of his hard-working and perfectionist nature to develop his own unique playing style. Little by little, Eiichirou's skills begin to improve, and he hopes to stand on equal footing with tennis' best players.

[Written by MAL Rewrite]"
Devilman Crybaby,DEVILMAN crybaby,ONA,10,Finished Airing,"Jan 5, 2018",,"Aniplex, Dynamic Planning, Netflix",add some,Science SARU,Manga,"Action, Dementia, Demons, Horror, Supernatural",25 min. per ep.,R+,"7.86, 329914",554688,12465,"Devils cannot take form without a living host. However, if the will of an individual is strong enough, they can overcome the demon and make its power their own, becoming a Devilman.

Weak and unassuming, Akira Fudou has always had a bleeding heart. So when his childhood friend Ryou Asuka asks for his help in uncovering devils, Akira accepts without hesitation. However, to Akira's surprise, the place they go to is Sabbath: an immoral party of debauchery and degeneracy. Amidst bloodshed and death, demons possess the partiers, turning their bodies into grotesque monsters, and begin wreaking havoc. In a reckless attempt to save his best friend, Akira unwittingly merges with the devil Amon and becomes a Devilman, gaining the power to defeat the remaining demons.

Though it grants him great power, this new partnership awakens an insatiable and primeval part of Akira. Having the body of a devil but the same crybaby heart, Akira works alongside Ryou, destroying those that harm humanity and his loved ones.

[Written by MAL Rewrite]"
