name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Mock & Sweet,ドリモグだァ!!,TV,49,Finished Airing,"Oct 15, 1986 to Oct 8, 1987",Unknown,add some,add some,add some,Unknown,"Adventure, Fantasy, Kids",25 min. per ep.,PG,N/A,349,3,"Mock and his sister, Sweet, are curious about the fuss on the earth and eventually decide to come out of the ground. They save the poor, the innocent and the brave whenever and wherever these people need help. Mock and Sweet get rid of tyrants, evil kings and notorious emperors, with smart and funny tricks a la Mole! The story background follows major historic events."
,ドロンコロン,Movie,1,Finished Airing,2012,,add some,add some,add some,Unknown,"Kids, Slice of Life",3 min.,G,N/A,128,0,"An amusing 3-minute clay animation that Yuuichi Itou (Harbor Tale, Knyacki!) produced for ""The Earth and Children of Tomorrow - Pray for Happiness"" campaign by TVK (Television Kanagawa).

Doron Coron comes to life after a child angel tinkles off a cloud.  This unusual heavenly elixir rains down onto a dark city street and brings to life the titular boy character made of dirt who rolls off to explore the city.  He has a pleasant interaction with a worm, and a not so pleasant interaction with bird excrement, but is cheered by the growth of a plant on his head.  The plant grows and grows and Doron Coron heads to the countryside where he enjoys pleasant interactions with the natural world. 

(Source: Nishikata Film Review)"
,どろろんぱっ！,TV,115,Finished Airing,"Apr 8, 1991 to Sep 27, 1991",Unknown,TV Asahi,add some,Shin-Ei Animation,Unknown,"Slice of Life, Comedy, Supernatural",10 min. per ep.,PG,N/A,375,1,"Komachi is a little ghost who died during the Meiji Era and has hung around earth as a wandering spirit girl for over a hundred years. Komachi appears in the room of a young girl named Anko and the two get wrapped up in all sorts of adventures involving other ghosts and demons.

(Source: TV Asahi)"
,どすこい! わんぱく土俵,Movie,1,Finished Airing,"May 21, 1994",,add some,add some,add some,Unknown,"Drama, Sports",55 min.,G,N/A,167,0,"Shown as a double feature with Dohyou no Oni-tachi.

(Source: AniDB)"
,どすこい!!太郎,Music,1,Finished Airing,"Jun 1, 1993",,NHK,add some,add some,Original,"Kids, Music, Sports",2 min.,G,N/A,89,0,Music video for the song Dosukoi!! Tarou by Kiyoko Suizenji (Tamiko Hayashida) that was featured on NHK's Minna no Uta program. The video was animated by Tatsuji Kurahashi.
,Dot Bit Retro - ぼくだけのクソゲー,ONA,10,Finished Airing,"Jul 20, 2018 to Aug 10, 2018",,"Anime Beans, Cloud22",add some,Asura Film,Original,"Slice of Life, Comedy, Fantasy",6 min. per ep.,G,N/A,124,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,ドタンバのマナー,TV,283,Finished Airing,"Oct 3, 1984 to Apr 9, 1987",Unknown,Fuji TV,add some,Eiken,Unknown,"Comedy, Slice of Life",5 min. per ep.,G,N/A,254,0,"An introduction to etiquette through the hapless antics of Mr. Dotanba, who manages to put his foot in it in innumerable social situations.

(Source: ANN)"
,ドテラマン,TV,20,Finished Airing,"Oct 14, 1986 to Feb 24, 1987",Unknown,add some,add some,Tatsunoko Production,Original,"Sci-Fi, Comedy",25 min. per ep.,G,N/A,284,1,"In a small town of Tokyo there lives a middle-aged man, Suzuki, who spends commonplace days conducting a small business. He is ambitious to become such a celebrity as to appear on the cover page of a popular magazine. 

One day he happens to discover a mysterious entrance that leads to an alien space. Through it he reaches the world of goblins and attaches control devices to goblins there to make them act at his free command. Capitalizing on those zombies, he grows outrageous and notoriously sets his hand to evil things. Meanwhile two witty pupils, Hajime and his girl friend Mariko, come across a strange alien detective who presents them with Doteraman garments. Wearing those garments, they transform themselves into Doteraman and Doterapink with supernatural strength. Then they challenge the wicked ruler and successfully liberate the poor goblins. They continue to fight in the cause of justice creating excitement and entertainment full of pleasure.

(Source: AniDB)"
,斗魂卫之玄月奇缘,ONA,12,Finished Airing,"Jun 19, 2018 to ?",,add some,add some,add some,Original,"Adventure, Fantasy",20 min. per ep.,PG-13,N/A,256,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,鬥魂衛之玄月奇缘,ONA,12,Finished Airing,2018 to ?,,add some,add some,add some,Original,"Adventure, Fantasy",24 min. per ep.,PG-13,N/A,119,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,斗魂卫之玄月奇缘 3,ONA,14,Finished Airing,Not available,,add some,add some,add some,Unknown,"Adventure, Fantasy",24 min. per ep.,PG-13,N/A,95,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
Double Hard,ダブル・ハード,ONA,26,Finished Airing,2013 to ?,,add some,add some,Next Media Animation,Manga,"Action, Martial Arts",12 min. per ep.,PG-13,N/A,441,2,"Unbeatable Fist-Fighter Daiki Hayami and Professional Knuckler Jin Takayama ram into the incredible fight against Shibaura's craziest bike gang Midnight King and its head Shinjo Brothers!!

Unfair and underhanded Midnight King takes one of Daiki's classmates Mai as its hostage. That makes Daiki and Jin's anger get to the high peak!!

(Source: Crunchyroll)"
,動物大野球戦,Movie,1,Finished Airing,"Dec, 1949",,add some,add some,add some,Original,Sports,15 min.,G,N/A,256,0,"A game of baseball featuring animals. One team is made up of gorillas, while the other is mixed animals. The gorilla team easily overpowers the other animals.

(Source: AniDB)"
,動物かんきょう会議,TV,20,Finished Airing,"Mar 20, 2010 to Aug 20, 2010",Unknown,NHK,add some,Studio Deen,Unknown,Kids,5 min. per ep.,G,N/A,310,0,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.
,動物村ものがたり,TV,100,Finished Airing,"Mar 30, 1970 to Jul 21, 1970",Unknown,Otogi Production,add some,Eiken,Unknown,Kids,5 min. per ep.,PG,N/A,256,0,"A short kids series featuring cute animal stories.

(Source: AniDB)"
,動物村の地震用心　火の用心,OVA,1,Finished Airing,Not available,,add some,add some,add some,Original,Kids,16 min.,G,N/A,51,0,A safety anime about an animal village that gets an earthquake. The quake causes several fires. It is meant as a disaster prevention educational short for school children.
,どうぶつむらのこどもたち,Movie,1,Finished Airing,1969,,Gakken,add some,add some,Original,Slice of Life,19 min.,G,N/A,116,0,"Animal Village has built some roads with a lot of cars running through. In order to keep everyone safe, traffic rules were put into place."
,動物村の消防士,OVA,1,Finished Airing,1972,,add some,add some,add some,Original,Kids,20 min.,G,N/A,59,0,"A fire safety anime involving animals in an anime village. It teaches how to use electrical appliances and what to look out for so that electrical fires do not occur. The anime was commissioned by the Japan Insurance Association, as at the time Japan's economic miracle was rapidly changing the average life of a Japanese citizen. Families who used to live in a simple wooden home suddenly had the luxuries of TV, refrigerators, kotatsu, rice cookers, etc. Unfortunately the rapid progression left a gap of ignorance which led to many fires most commonly from leaving heat-generating products unattended as well as overloading sockets."
,どうぶつ村のワールドカップ〜よい子のこうつうあんぜん〜,OVA,1,Finished Airing,2003,,add some,add some,add some,Original,"Sports, Kids",11 min.,G,N/A,46,0,A children's traffic safety anime with a soccer theme in honor of the 2002 World Cup which was hosted in Japan and South Korea. Many children want to play the sport but it's easy for them to get into accidents chasing after balls in the street.
,どうしても干支にはいりたい,TV,13,Finished Airing,"Oct 11, 2015 to Jan 10, 2016",Sundays at 09 20 (JST),Studio Mausu,add some,Pollyanna Graphics,Web manga,Comedy,6 min. per ep.,G,N/A,341,2,"Rat, a member of the Zodiac, meets a normal cat at a park one day. Rat comes to love Cat so much that it becomes very eager to get Cat to become a member of the Zodiac. Cat goes with Rat to meet the rest of the 12 members of the Zodiac to ask them to become a member.

(Source: ANN)"
,同和問題と人権―あなたはどう考えますか―,OVA,1,Finished Airing,2009,,add some,add some,add some,Unknown,Drama,28 min.,G,N/A,109,0,An educational film about discrimination. The story follows Tomokazu's return to his hometown for vacation and his eyes opened up to the casual discrimination around him.
,ドクタースランプ んちゃ!アラレのおしおき!アイデア泥棒をやっつけちゃえ,OVA,1,Finished Airing,Not available,,add some,add some,add some,Manga,"Kids, Sci-Fi",Unknown,G,N/A,214,0,An educational anime for children about intellectual property rights commissioned by the Japan Patent Office. It partially uses content from volume 7 and 12 of the manga to facilitate the story about patent processes.
,Dr.スランプアラレちゃん あやや!?ペンギン村でテレビジャック,Special,1,Finished Airing,"Jul 25, 1981",,add some,add some,Toei Animation,Manga,"Comedy, Sci-Fi, Shounen",46 min.,PG-13,N/A,533,0,A collaboration of the Dr. Slump: Arale-chan series and the Queen Millennia series. This special consists of the new material wrapped around a previously released Queen Millennia special. The new material is about 2 minutes long.
,ドクタースランプ ロボット対決! 宿敵ドクターマシリト登場 / キーンで優勝!? ペンギン・グランプリ,Special,1,Finished Airing,"Apr 1, 1998",,add some,add some,Toei Animation,Manga,"Comedy, Mecha, Sci-Fi, Shounen",45 min.,PG-13,N/A,457,0,A special two-parts episode aired between episode 14 and 15 of Dr. Slump 2.
