name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Space Battleship Tiramisu Zwei Specials,宇宙戦艦ティラミスⅡ（ツヴァイ）,Special,4,Finished Airing,"Jan 30, 2019",,add some,add some,Gonzo,Web manga,"Comedy, Mecha, Sci-Fi, Seinen, Slice of Life, Space",7 min. per ep.,PG-13,"6.39, 656",1674,0,Unaired episodes included with the Blu-ray volume.
Space Warrior Baldios,宇宙戦士バルディオス,Movie,1,Finished Airing,"Dec 29, 1981",,Kokusai Eigasha,Discotek Media,add some,Unknown,"Action, Sci-Fi, Space, Mecha",1 hr. 58 min.,PG-13,"6.39, 393",1014,4,This film supplied the ending to the cancelled Space Warrior Baldios television series.
Vatican Miracle Examiner,バチカン奇跡調査官,TV,12,Finished Airing,"Jul 7, 2017 to Sep 22, 2017",Fridays at 22 30 (JST),"WOWOW, Lantis, Media Factory, Kadokawa Shoten, Movic, KBS, KlockWorx, Kadokawa Media House, Kadokawa Daiei Studio",Sentai Filmworks,J.C.Staff,Novel,"Mystery, Supernatural, Drama",24 min. per ep.,R,"6.39, 12895",39906,76,"Vatican City—Holy Land of the Catholics. Amidst the land, there is an organization that conducts rigorous investigations on ""claims of miracles"" from all over the world to ascertain their credibility. The organization is referred to as ""Seito no Za"" (Assembly of Saints) and the priests that belong there are called miracle investigators. Robert Nicholas, an ancient archive and cryptanalysis expert is partnered and good friends with Hiraga Josef Kou, a genius scientist. Together, the brilliant duo investigates the ""miracles"" and uncovers the incidents and conspiracies hidden behind them.

(Source: MAL News)"
Video Warrior Laserion,ビデオ戦士レザリオン,TV,45,Finished Airing,"Mar 4, 1984 to Feb 3, 1985",Unknown,add some,add some,Toei Animation,Unknown,"Action, Mecha, Sci-Fi",24 min. per ep.,PG-13,"6.39, 146",771,1,"Takashi Katori is a big fan of online games, and so is his American friend Sarah. However, one of their RPGs goes too far, as their virtual world and the Lezarion robot that Takashi created for the game somehow mix with reality. Takashi is caught, but later the Earth Governement discovers that an evil scientist from the Moon (now a sort of abandoned colony with restricted access) is hacking into virtual worlds and security, so they force Takashi to pilot the Lezarion and, with Sarah's help, fight evil and protect the Earth.

(Source: ANN)"
,吉永さん家のガーゴイル,Special,5,Finished Airing,"Jul 28, 2006 to Nov 24, 2006",,add some,add some,Studio Hibari,Unknown,"Adventure, Comedy, Fantasy",4 min. per ep.,PG,"6.39, 444",1115,1,A magic book places Kazumi in a Wonderland-like world.
,絶滅危愚少女 Amazing Twins,OVA,2,Finished Airing,"Feb 26, 2014 to Jun 25, 2014",,"Shochiku, AT-X, flying DOG, Q-Tec, Toppan Printing, Tablier Communications, Nippon Ichi Software",add some,Encourage Films,Original,"Magic, Slice of Life",29 min. per ep.,PG-13,"6.39, 3769",9946,9,"Amane Todoroki is a young girl who is straightforward but also unthinking. She will try her very best in everything and say, ""I don't know how to answer you if you ask me whether this can be done. I just believe it can. If not, then nothing will get started!"" She easily gets stuck in her thinking, but she can also get easily moved at something small and start crying.

(Source: MAL News)"
,或る旅人の日記,Special,3,Finished Airing,"Feb 11, 2006",,Robot Communications,add some,add some,Original,"Adventure, Fantasy",4 min. per ep.,G,"6.39, 4354",6919,5,"In a certain distant land, home to numerous intriguing towns and people, many wondrous sights can be found. Traveler Tortov Roddle encounters a curious patch of red berries and after sampling one, happily indulges himself with more. He soon realizes, however, that this delectable fruit has considerable hallucinogenic effects and finds himself partaking in his greatest trip of all. 

Elsewhere, a little girl finds brief yet fantastical escapes from her everyday life. In yet another city, residents are baffled when giant black apples begin raining down from the sky, but find that they may have use for them. A journey into the extraordinary, Aru Tabibito no Nikki Specials explores the surreal occurrences of its setting, and how the land's inhabitants react to certain dreamlike experiences they encounter.

[Written by MAL Rewrite]"
Tomorrow Will Become Better! Half a Sweet Potato,あした元気にな～れ!～半分のさつまいも～,Movie,1,Finished Airing,"Jun 30, 2005",,"AYCO, Studio Kelmadick",add some,add some,Novel,Drama,1 hr. 29 min.,None,"6.39, 111",698,1,"The story is about a 5-year-old girl who lived in just after World War II when people were struggle for living.

(Source: AnimeNfo)"
,あったかい、冬カナダ,ONA,1,Finished Airing,"Sep 25, 2017",,CoMix Wave Films,add some,add some,Original,Slice of Life,31 sec.,G,"6.39, 595",1199,0,A Japanese tourism promotion anime inviting Japanese people to visit Canada. The anime is sponsored by the Canada Tourism Bureau (Canada Kankou Kyoku) which celebrates its 150th anniversary.
Battle B-Daman Fire Spirits!,B-伝説(ビーレジェンド)! バトルビーダマン 炎魂(ファイヤースピリッツ!),TV,51,Finished Airing,"Jan 10, 2005 to Dec 26, 2005",Mondays at 18 00 (JST),"Heewon Entertainment, Yomiuri Advertising",add some,add some,Unknown,"Adventure, Fantasy, Game, Kids",23 min. per ep.,PG,"6.39, 2008",3968,11,"It is not uncommon to wish upon shooting stars. But for B-DaPlayers all around the world, what they seek is not for their wishes to be granted. Gazing upon what many would assume are just rocks shrunk to the size of a pebble by atmospheric entry and fallen to the earth, the fated ones see instead what are known as Strike Shots—powerful marbles originating from the vast and mystical outer space. 

After achieving triumph in the war against his ultimate foes, Yamato Daiwa continues his journey as a rising B-DaPlayer, looking to obtain a new power worthy of his improved battle gear.

[Written by MAL Rewrite]"
Bakugan New Vestroia,爆丸バトルブローラーズ  New Vestroia,TV,52,Finished Airing,"Apr 12, 2009 to May 9, 2010",Unknown,Nelvana,add some,TMS Entertainment,Original,"Game, Adventure, Fantasy, Shounen",24 min. per ep.,PG,"6.39, 25549",42043,263,"After the final downfall of the rogue Bakugan Naga, peace was brought back to Vestroia. With the help of Danma Kuusou, his companion Pyrus Dragonoid, and other Battle Brawlers, the Infinity and Silent Cores were combined and the realm was recreated.

However, New Vestroia will not be given any respite as humanoid alien invaders, the Vestals, arrive and conquer the Bakugan world in one fell swoop. Armed with a fearsome machine capable of restricting Bakugan into their ball forms, they aim to enslave the race as a form of entertainment.

Now, the only force standing in their way is the Bakugan Battle Brawlers Resistance—a group of humans, Bakugan, and Vestals who oppose the idea of annihilating a sentient race. Led by Danma, they must venture into enemy-occupied New Vestroia and repel the invaders, to assure the survival of the entire world.

[Written by MAL Rewrite]"
,ブラックマジックＭ（マリオ）－６６,OVA,1,Finished Airing,"Jun 28, 1987",,"Bandai Visual, Network",Maiden Japan,"AIC, animate Film",Manga,"Action, Mecha, Military, Sci-Fi",48 min.,R,"6.39, 5230",11184,18,"When two malfunctioning combat androids are accidentally unleashed on a ""Terminate at All Costs"" mission against the unsuspecting granddaughter of their creator, an entire city becomes the battleground and not even the military may be able to stop them! The girl's only hope: Sybil, a freelance journalist who's out to get the scoop of her life, if she can somehow keep both herself and her subject alive long enough to file a report. But first, she has to remember to put her clothes on! Co-directed by legendary manga master Masamune Shirow (GHOST IN THE SHELL, APPLESEED) and visionary director Hiroyuki Kitakubo (JO JO's BIZZARRE ADVENTURE, GOLDENBOY,), it's a tour de force of violence and mayhem on an epic scale as two damsels in distress and two deranged battle robots face off, girl vs. mecha style, in the all-time anime classic: BLACK MAGIC M-66!

(Source: Maiden Japan)
"
