name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
One Piece,ONE PIECE,TV,Unknown,Currently Airing,"Oct 20, 1999 to ?",Sundays at 09 30 (JST),"Fuji TV, TAP, Shueisha","Funimation, 4Kids Entertainment",Toei Animation,Manga,"Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen",24 min.,PG-13,"8.49, 671589",1196951,109172,"Gol D. Roger was known as the ""Pirate King,"" the strongest and most infamous being to have sailed the Grand Line. The capture and execution of Roger by the World Government brought a change throughout the world. His last words before his death revealed the existence of the greatest treasure in the world, One Piece. It was this revelation that brought about the Grand Age of Pirates, men who dreamed of finding One Piece—which promises an unlimited amount of riches and fame—and quite possibly the pinnacle of glory and the title of the Pirate King.

Enter Monkey D. Luffy, a 17-year-old boy who defies your standard definition of a pirate. Rather than the popular persona of a wicked, hardened, toothless pirate ransacking villages for fun, Luffy’s reason for being a pirate is one of pure wonder: the thought of an exciting adventure that leads him to intriguing people and ultimately, the promised treasure. Following in the footsteps of his childhood hero, Luffy and his crew travel across the Grand Line, experiencing crazy adventures, unveiling dark mysteries and battling strong enemies, all in order to reach the most coveted of all fortunes—One Piece.

[Written by MAL Rewrite] "
,劇場版 鬼滅の刃 無限列車編,Movie,1,Finished Airing,"Oct 16, 2020",,"Aniplex, Shueisha",Aniplex of America,ufotable,Manga,"Action, Historical, Demons, Supernatural, Shounen",Unknown,R,"8.49, 2056",242404,2244,"Tanjirou Kamado and his friends from the Demon Slayer Corps accompany Kyoujurou Rengoku, the Flame Hashira, to investigate a mysterious series of disappearances occurring inside a train. Little do they know that Enmu, one of the Twelve Kizuki, is also on board and has prepared a trap for them.

(Source: Wikipedia)"
Mob Psycho 100,モブサイコ100,TV,12,Finished Airing,"Jul 11, 2016 to Sep 27, 2016",Tuesdays at 00 00 (JST),"Warner Bros. Japan, KlockWorx, BS Fuji, Hakuhodo DY Music & Pictures, Shogakukan","Funimation, Crunchyroll",Bones,Web manga,"Action, Slice of Life, Comedy, Supernatural",24 min. per ep.,PG-13,"8.49, 653104",1109550,24360,"Eighth-grader Shigeo ""Mob"" Kageyama has tapped into his inner wellspring of psychic prowess at a young age. But the power quickly proves to be a liability when he realizes the potential danger in his skills. Choosing to suppress his power, Mob's only present use for his ability is to impress his longtime crush, Tsubomi, who soon grows bored of the same tricks.

In order to effectuate control on his skills, Mob enlists himself under the wing of Arataka Reigen, a con artist claiming to be a psychic, who exploits Mob's powers for pocket change. Now, exorcising evil spirits on command has become a part of Mob's daily, monotonous life. However, the psychic energy he exerts is barely the tip of the iceberg; if his vast potential and unrestrained emotions run berserk, a cataclysmic event that would render him completely unrecognizable will be triggered. The progression toward Mob's explosion is rising and attempting to stop it is futile.

[Written by MAL Rewrite]"
Berserk,剣風伝奇ベルセルク,TV,25,Finished Airing,"Oct 8, 1997 to Apr 1, 1998",Wednesdays at 01 45 (JST),"VAP, Hakusensha, Nippon Television Network","Media Blasters, NYAV Post",OLM,Manga,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",25 min. per ep.,R+,"8.48, 211829",409958,17485,"Born from the corpse of his mother, a young mercenary known only as Guts, embraces the battlefield as his only means of survival. Day in and day out, putting his life on the line just to make enough to get by, he moves from one bloodshed to the next.

After a run-in with the Band of the Hawk, a formidable troop of mercenaries, Guts is recruited by their charismatic leader Griffith, nicknamed the ""White Hawk."" As he quickly climbed the ranks in order to become the head of the offensive faction, Guts proves to be a mighty addition to Griffith's force, taking Midland by storm. However, while the band's quest for recognition continues, Guts slowly realizes that the world is not as black-and-white as he once assumed.

Set in the medieval era, Kenpuu Denki Berserk is a dark, gritty tale that follows one man's struggle to find his own path, while supporting another's lust for power, and the unimaginable tragedy that begins to turn the wheels of fate.

[Written by MAL Rewrite]"
Nichijou - My Ordinary Life,日常,TV,26,Finished Airing,"Apr 3, 2011 to Sep 25, 2011",Sundays at 02 20 (JST),"Lantis, Kadokawa Shoten, Movic, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, Animation Do","Funimation, Bandai Entertainment",Kyoto Animation,Manga,"Slice of Life, Comedy, School, Shounen",23 min. per ep.,PG-13,"8.48, 232419",604975,17593,"Nichijou primarily focuses on the daily antics of a trio of childhood friends—high school girls Mio Naganohara, Yuuko Aioi and Mai Minakami—whose stories soon intertwine with the young genius Hakase Shinonome, her robot caretaker Nano, and their talking cat Sakamoto. With every passing day, the lives of these six, as well as of the many people around them, experience both the calms of normal life and the insanity of the absurd. Walking to school, being bitten by a talking crow, spending time with friends, and watching the principal suplex a deer: they are all in a day's work in the extraordinary everyday lives of those in Nichijou. 

[Written by MAL Rewrite]"
The Disastrous Life of Saiki K.,斉木楠雄のΨ難,TV,120,Finished Airing,"Jul 4, 2016 to Dec 26, 2016",Not scheduled once per week,"TV Tokyo, Shogakukan-Shueisha Productions, Pony Canyon, Nippon Columbia, KlockWorx, Asmik Ace, Bandai Namco Entertainment, Shueisha, Toy's Factory, Dear Stage inc.",Funimation,"J.C.Staff, Egg Firm",Manga,"Comedy, School, Shounen, Slice of Life, Supernatural",5 min. per ep.,PG-13,"8.47, 240735",489872,12332,"To the average person, psychic abilities might seem a blessing; for Kusuo Saiki, however, this couldn't be further from the truth. Gifted with a wide assortment of supernatural abilities ranging from telepathy to x-ray vision, he finds this so-called blessing to be nothing but a curse. As all the inconveniences his powers cause constantly pile up, all Kusuo aims for is an ordinary, hassle-free life—a life where ignorance is bliss.

Unfortunately, the life of a psychic is far from quiet. Though Kusuo tries to stay out of the spotlight by keeping his powers a secret from his classmates, he ends up inadvertently attracting the attention of many odd characters, such as the empty-headed Riki Nendou and the delusional Shun Kaidou. Forced to deal with the craziness of the people around him, Kusuo comes to learn that the ordinary life he has been striving for is a lot more difficult to achieve than expected.

[Written by MAL Rewrite]"
,GOTCHA!,Music,1,Finished Airing,"Sep 29, 2020",,add some,add some,Bones,Game,"Music, Fantasy",3 min.,PG,"8.47, 6681",9737,120,"Pokémon-themed music video for the song ""Acacia"" by BUMP OF CHICKEN."
JoJo's Bizarre Adventure Stardust Crusaders - Battle in Egypt,ジョジョの奇妙な冒険 スターダストクルセイダース,TV,24,Finished Airing,"Jan 10, 2015 to Jun 20, 2015",Saturdays at 00 30 (JST),"Yomiko Advertising, Warner Bros. Japan, Kamikaze Douga, KlockWorx, Shueisha",Viz Media,David Production,Manga,"Action, Adventure, Supernatural, Drama, Shounen",23 min. per ep.,R,"8.47, 373097",554026,12239,"Joutarou Kuujou and his allies have finally made it to Egypt, where the immortal Dio awaits. Upon their arrival, the group gains a new comrade: Iggy, a mutt who wields the Stand ""The Fool."" It's not all good news however, as standing in their path is a new group of Stand users who serve Dio, each with a Stand representative of an ancient Egyptian god. As their final battle approaches, it is a race against time to break Joutarou's mother free from her curse and end Dio's reign of terror over the Joestar family once and for all.

[Written by MAL Rewrite]"
Run with the Wind,風が強く吹いている,TV,23,Finished Airing,"Oct 3, 2018 to Mar 27, 2019",Wednesdays at 01 29 (JST),"Movic, Nippon Television Network, TOHO animation, Toy's Factory, Cygames, Yomiuri Shimbun",Sentai Filmworks,Production I.G,Novel,"Comedy, Sports, Drama",23 min. per ep.,PG-13,"8.47, 76288",175247,3596,"Former ace runner of Sendai Josei High School, Kakeru Kurahara is chased away from a convenience store for shoplifting. Shaking off his pursuer, he runs into Haiji Kiyose, another student from his university. Haiji is impressed by Kakeru's agility and persuades him to live in Chikusei-sou, the run-down apartment where Haiji resides along with eight other students. Having lost his entire apartment deposit at a mahjong parlor, Kakeru accepts the offer reluctantly.

However, Haiji reveals a secret during Kakeru's welcoming party: the apartment is actually the dormitory of the Kansei University Track Club. He unveils his ultimate goal of participating in the Hakone Ekiden—one of the most prominent university marathon relay races in Japan. Unfortunately, all the residents apart from Haiji and Kakeru are complete running novices. Worse still, none of the inhabitants are even remotely interested in being involved with Haiji's ridiculous plan! With only months before the deadline, will the fourth-year student be able to convince them otherwise and realize his elusive dream of running in the Hakone Ekiden?

[Written by MAL Rewrite]"
Mushishi Path of Thorns,蟲師 続章,Special,1,Finished Airing,"Aug 20, 2014",,"Aniplex, Kodansha, Delfi Sound",Aniplex of America,Artland,Manga,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",47 min.,PG-13,"8.47, 36019",73309,109,"Mysterious, unknowable creatures alien to the laws of nature—known only to some and feared by others—""Mushi"" lie behind many of life's strange phenomena.

Long ago, a Mushi of terrifying power threatened to extinguish all life. The Minai clan of Mushishi were born from those who stopped this malevolent force, their members bound by duty to serve as retainers to the Karibusa family, within whom the Mushi remains sealed. The Mushishi Ginko is given a job request from Tanyuu Karibusa: oversee the work of the head of the Minai clan, Kumado Minai, in investigating an abandoned village where dead wood and even houses spring back to life as flourishing plants.

Though the Minai clan are oddly ruthless among Mushishi, even more peculiar is their widespread dull character, with little appreciation for beauty or sentiment. Tanyuu believes there is more to this trend than meets the eye. Ginko aims to answer her curiosity as he follows Kumado into a ""Path of Thorns,"" a place where Mushi flow from their own strange sources into the world of the living. Rare and deadly varieties of Mushi lurk in these depths, along with the secret nature of the Minai clan's resolve to their ancient task.

[Written by MAL Rewrite]"
