name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
A Good Librarian Like a Good Shepherd,大図書館の羊飼い,TV,12,Finished Airing,"Oct 9, 2014 to Dec 25, 2014",Thursdays at 00 30 (JST),"Felix Film, Brave Hearts",Funimation,Hoods Entertainment,Visual novel,"Harem, Romance, School",23 min. per ep.,PG-13,"6.95, 41436",100282,186,"""The Shepherd,"" an urban legend of Shiomi Academy, is said to appear before hardworking students to grant them a wish. 

While engrossed in a book inside the school's renowned Great Library, Kyoutarou Kakei, a second year student and the Library Club's de facto president, receives an email from the Shepherd foretelling an event that will change his fate. Worried by the message, Kyoutarou rushes over to a nearby train station and encounters fellow student Tsugumi Shirasaki, whom he saves from being hit by a derailing train. Grateful for his heroic actions, Tsugumi joins the Library Club and invites Kyoutarou to participate in her mysterious ""Shiomi Happy Project."" Together with other new members of the club, they strive to make the academy a better place and uncover the identity of the enigmatic Shepherd.

[Written by MAL Rewrite]"
,ゲゲゲの鬼太郎 (2007),TV,100,Finished Airing,"Apr 1, 2007 to Mar 29, 2009",Sundays at 09 00 (JST),add some,add some,Toei Animation,Manga,"Comedy, Horror, Fantasy",24 min. per ep.,G,"6.95, 772",3965,15,"The classic tale of Gegege no Kitaro told yet again.  The story is the usual in the Gegege no Kitaro series. Kitaro is a boy living in the Gegege Forest/Cemetery (lands where many Yokai roam) with his mostly dead father (who survives only in his eye), Sunakake Babaa, NekoMusume, and Konaki Jiji.  One difference between this Kitaro and all of the others that came before him, is that this one has brown hair instead of the standard grayish silver. "
Best Student Council,極上生徒会,TV,26,Finished Airing,"Apr 7, 2005 to Sep 29, 2005",Unknown,Konami,ADV Films,J.C.Staff,Original,"Comedy, School, Slice of Life",25 min. per ep.,PG-13,"6.95, 5453",16536,62,"Randou Rino is a young girl with a head full of air and a talking puppet on her hand. She is accepted into the illustrious Gokujou all-girl's school, and is summarily, almost curiously, accepted as part of the even more illustrious Gokujou Student Council, who has more power and business ventures than most large businesses. Now a part of the student council, she befriends the talented members of the Gokujou Student Council, leaving one to wonder how a girl with seemingly no talents or redeeming qualities would get chosen for such a group. 

(Source: ANN)"
Guilty Crown Lost Christmas,ギルティクラウン ロストクリスマス an episode of port town,OVA,1,Finished Airing,"Jul 26, 2012",,Nitroplus,add some,Production I.G,Original,"Action, Sci-Fi, Super Power, Drama",14 min.,R,"6.95, 44178",82212,81,"In 2029, Scrooge escapes from a research facility where he had been confined as an experimental subject. His body was remodeled by genetic manipulations and he uses his psychic power to kill the chasers. One day, he meets another experimental subject called Carol. When three psychic chasers hunt down the two, Carol asks Scrooge to use his right arm to extract a weapon from her body. "
Hanebado!,はねバド！,TV,13,Finished Airing,"Jul 2, 2018 to Oct 1, 2018",Mondays at 00 00 (JST),"Kodansha, AT-X, Ultra Super Pictures, TOHO animation, Q-Tec, Sammy, BS11, Contents Seed",Funimation,LIDENFILMS,Manga,"Seinen, Sports",24 min. per ep.,PG-13,"6.95, 54706",120626,299,"After her crushing defeat of 21-0 at the National Junior Badminton Tournament, Nagisa Aragaki's love for her sport begins to distort. Unable to deal with the shame of loss, she starts to terrorize the members of her high school badminton club. Her grueling drills bring some to the verge of tears while others quit the club outright. With the team losing members and new prospects being too terrified to join, the future of the badminton club looks exceptionally grim.

That is, until Kentarou Tachibana joins as the new head coach. Not only is he an Olympic-level player, but he also comes bearing a secret weapon: Ayano Hanesaki, the girl who defeated Nagisa six months ago. However, Ayano is not the rival Nagisa remembers, but a girl with conflicted feelings wanting to distance herself from badminton. With her future in sports now on the line, Nagisa must find a way to face her fears of inadequacy, heal her rival's troubled heart, and bring victory to Kitakomachi High School's badminton club.

[Written by MAL Rewrite]"
,"ヘルズ, (ヘルズエンジェルス)",Movie,1,Finished Airing,"Oct 18, 2008",,add some,Discotek Media,Madhouse,Manga,"Adventure, Comedy, Horror",1 hr. 57 min.,PG-13,"6.95, 7429",21703,102,"Amagane Rinne had an accident and died while hurrying to school. She suddenly arrived in an awkward school... in Hell, filled with demons. While she is struggling and wishing to go back to the world whence she came from, she makes friends with her demon schoolmates and develops an uncommon bond."
,イバラード時間,OVA,1,Finished Airing,"Jul 4, 2007",,add some,add some,Studio Ghibli,Other,Fantasy,30 min.,G,"6.95, 6457",17764,34,"Much like looking through a window, Iblard Jikan explores the fantastic and beautiful world of Iblard by panning through art created by Naohisa Inoue. Iblard shows itself to be nothing short of amazing and will wash serenity over your mind.

(Source: ANN) "
,イナズマイレブン 超次元ドリームマッチ,Movie,1,Finished Airing,"Jun 13, 2014",,"TV Tokyo, Dentsu Tec",add some,OLM,Game,"Sports, Super Power, Shounen",49 min.,G,"6.95, 3559",6945,9,A new movie featuring a match between fan-voted members of the Inazuma Best Eleven team and the special Battle Eleven team.
Eon Kid,아이언 키드,TV,26,Finished Airing,"Apr 6, 2006 to Sep 28, 2006",Unknown,add some,Manga Entertainment,Daewon Media,Unknown,"Action, Adventure, Comedy, Sci-Fi",24 min. per ep.,G,"6.95, 1728",3149,64,"In a futuristic world, young Marty stumbles upon a bionic arm which endows him with superhuman powers and put him at the centre of a centuries-old struggle between good and evil. His teenager heart will now begin a long-way training together with two loyal friends: Buttons, his robo-puppy, and the brave Ally.

(Source: Official website)"
,ジュエルペット てぃんくる☆ ほほえみの虹にドッキ☆ドキ！,Special,1,Finished Airing,"Jul 22, 2013",,"TV Tokyo, Studio Jack",add some,Studio Comet,Original,"Fantasy, Magic, School, Shoujo",28 min.,PG,"6.95, 403",1195,2,Special episode included with the Blu-ray box set of the original Jewelpet Tinkle anime series.
