name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Galactic Gale Baxingar,銀河烈風バクシンガー,TV,39,Finished Airing,"Jul 6, 1982 to Mar 29, 1983",Unknown,add some,add some,Kokusai Eigasha,Original,"Action, Adventure, Mecha",25 min. per ep.,PG-13,"6.27, 124",826,0,"600 years after Ginga Senpuu Braiger, Jupiter has been destroyed, and many planets have come from it, bringing about more colonization. To combat the increasing lawless activity, Don Diego Condor gathers Billy the Shot, Samanosuke Dodi, Layla Minesato, and Shuteken Radcliffe, a.k.a. J9-II. They pilot Cosmo Bikes, which combine into the robot Baxingar. 

(Source: ANN) "
,『ガールズ＆パンツァー』「不肖・秋山優花里の戦車講座～EXTRA～」,Special,1,Finished Airing,"Dec 21, 2018",,add some,add some,add some,Original,"Military, School",26 min.,PG-13,"6.27, 320",2463,2,"In honor of Girls & Panzer TV & OVA receiving a 5.1ch Blu-ray Disc BOX set, a new Akiyama Yukari's Tank Course ""Extra"" was made with nearly a half hour worth of content. 

A short ~7 minute watermarked 'preview' version was available on Bandai Namco's official YouTube Channel on September 29, 2018."
The Life of Budori Gusuko,グスコーブドリの伝記,Movie,1,Finished Airing,"Jul 7, 2012",,"Bandai Visual, Dentsu, Asahi Shimbun, BS11, Visual Vision, Rironsha, Media Do, Studio elle, BS NTV",Sentai Filmworks,Tezuka Productions,Novel,"Slice of Life, Kids, Drama, Fantasy",1 hr. 46 min.,G,"6.27, 1666",4974,9,"The fairy tale follows a young man named Budori Gusuko in the Tohoku forests of northeastern Japan in the 1920s. After an onslaught of droughts and natural disasters, Budori is forced to leave his home and search for a better life elsewhere. Budori joins a group of scientists at the Ihatov Volcano Department, which deals with the same natural disasters that drove Budori from his home.

(Source: ANN)"
,遙かなる時空の中で 〜紫陽花ゆめ語り〜,OVA,2,Finished Airing,"Mar 27, 2002 to Jan 23, 2003",,add some,add some,Zexcs,Visual novel,"Adventure, Fantasy, Romance, Supernatural, Demons, Historical, Drama, Shoujo",30 min. per ep.,PG-13,"6.27, 989",3054,4,"Whisked away to the land of Kyou, Akane learns that she is the Ryuujin no Miko, and meets the Hachiyou, her protectors. They must defeat Akuram, a demon who wants to destroy Kyou using the power of Azusa, a woman who has the power to absorb human energy. If Akane and the Hachiyou cannot defeat Akuram and bring peace to Kyou, Azusa'a power will destroy the humans.

(Source: ANN)"
,ヒプノシスマイク -Division Rap Battle- Rhyme Anima,TV,13,Currently Airing,"Oct 3, 2020 to ?",Saturdays at 00 00 (JST),"Aniplex, Half H.P Studio, Evil Line Records",Aniplex of America,A-1 Pictures,Other,"Action, Sci-Fi, Music",24 min. per ep.,R,"6.27, 3513",24268,261,"In a world where women now dominate the government, the creation and use of weapons is strictly forbidden. However, by no means has conflict been brought to an end; instead of weapons, war is waged through words. With the power of the ""Hypnosis Mic,"" lyrics can affect one's opponent in various ways and cause real damage. Those in the divisions outside the women-only Chuou Ward thus use it for fierce rap battles as their weapon in the constant clash for territory. 

(Source: Tokyo Otaku Mode)"
Ikemen Sengoku Bromances Across Time,イケメン戦国◆時をかけるが恋ははじまらない,TV,12,Finished Airing,"Jul 12, 2017 to Sep 27, 2017",Wednesdays at 22 10 (JST),add some,add some,"TMS Entertainment, Jinnis Animation Studios",Game,"Historical, Romance",3 min. per ep.,PG-13,"6.27, 2513",7028,42,"My name is Sasuke. I was a graduate student, but one day I got time-slipped into a warring period. On top of that, it's a different warring period that I learned about in history textbooks...

(Source: MAL News)"
,人造昆虫カブトボーグ V×V,TV,52,Finished Airing,"Oct 5, 2006 to Oct 11, 2007",Unknown,"Sony Pictures Entertainment, Studio Comet, G&G Entertainment, Nihon Ad Systems, Animax",add some,add some,Unknown,"Action, Comedy, Fantasy, Game, Shounen",24 min. per ep.,G,"6.27, 111",515,3,"BorgBattles between KabutoBorgs have become popular enough to hold world tournaments. The main character Ryuusei is an enthusiast of these battles. Along with his friends Katsuji and Ken, he continues fighting against new enemies day after day."
Haré+Guu Movie Special - The Illusive Pilot Film,映像特典 ~幻のパイロットフィルム~,Special,1,Finished Airing,"Dec 21, 2002",,Bandai Visual,Funimation,Shin-Ei Animation,Unknown,Comedy,4 min.,PG-13,"6.27, 216",750,0,"4-minute promo/pilot released with the Deluxe OVA, with a few events from the TV series in a different graphic style."
Kishin Corps,機神兵団,OVA,7,Finished Airing,"Mar 25, 1993 to Aug 25, 1994",,"AIC, Pioneer LDC",add some,add some,Unknown,"Adventure, Mecha, Historical, Sci-Fi",33 min. per ep.,PG-13,"6.27, 515",1829,3,"October 1941, as the second World War threatens to destroy the civilized world, an unforeseen complication suddenly occurs. An alien invasion! Despite the sudden appearance of these extraterrestrial aggressors, the Axis and Allies continue their destructive conflict. Only the Kishin Corps and their giant Geo-Armor Robots (a.k.a.: Kishin), developed from a captured alien robot soldier, stand between the Earth and total annihilation!

A teenager, named Taishi, suddenly finds himself at the center of a struggle over a mysterious black attaché case entrusted to him by his father, Professor Tokamura. The case contains the controlling mechanism for one of the giant Geo-Armor Robots, and the Japanese Kanto Army, the alien invaders, and the Kishin Corps all want to recover the device! Between the spies, the armies, the aliens, and the Giant Robots, Taishi is in for an epic adventure—if he can survive it!

(Source: AnimeNfo)"
,帰宅部活動記録 ちび劇場,Special,6,Finished Airing,"Oct 23, 2013 to Dec 18, 2013",,add some,add some,Nomad,Manga,"Comedy, School",2 min. per ep.,PG-13,"6.27, 726",1846,0,"Unaired ""Miniature Theater"" (the specials inserted at the end of the main episodes) included in the Kitakubu Katsudou Kiroku DVD/BD volumes 2, 3 and 4.
"
