name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,銀魂×豆しば,Special,6,Finished Airing,"Dec 3, 2013 to Dec 18, 2013",,add some,add some,add some,Manga,"Comedy, Parody",31 sec. per ep.,G,"6.72, 3675",10104,51,"Aired as a commercial to promote the Gintama: Kanketsu-hen - Yorozuya yo Eien Nare Movie, Gintoki, Kagura and Shipachi have turned into ""weird living creatures"".

This is a Gintama parody on the Kids Short Animation ""Mameshiba"" featuring the characters the sword bean-dog hybrid creatures. "
Godzilla City on the Edge of Battle,GODZILLA 決戦機動増殖都市,Movie,1,Finished Airing,"May 18, 2018",,"Toho, TOHO animation",add some,Polygon Pictures,Original,"Action, Adventure, Sci-Fi",1 hr. 41 min.,R,"6.72, 14814",27147,32,"By the advent of the 21st century, much of humanity was dead, having been trampled over by a new master, Godzilla. A select few among mankind took to the stars in a spacefaring vessel called the Aratrum in search of ""the promised land,"" the planet Tau-e that could sustain human life. But the migration plan fails, and the remnants of the human race decide to return to Earth. But the distortions in space-time and the distance traveled means that mankind is returning to a completely changed Earth some 20,000 years later. The returnees, led by hero Haruo, prepare to take the fight to Godzilla based on a strategy that has been 20 years in the making. Carried out with the help of two alien species, the Exif and the Bilusaludo, the humans succeed in defeating Godzilla in a costly battle to the death.

But the victory is short-lived. Rising from the depths of the planet is a new breed of monster, dubbed ""Godzilla Earth."" Evolving for 20,000 years, the creature stands 300 meters high, weighs over 100,000 tons and wields such overwhelmingly destructive power that Haruo and company have no choice but to run for their lives.

Coming to Haruo's rescue, however, is Miana, a member of an aboriginal tribe called the Houtua. They are the first humanoid people the returnees have encountered. Could they descend from humans? ""Our tribal god was destroyed by Godzilla. All that we have left are these eggs. Anyone who has tried to fight or resist him has been drowned in fire,"" the tribespeople say to Haruo, who responds with: ""This is our last hope of recovering our home.""

Meanwhile, Bilusaludo commander, Galu-gu is elated to discover that the Houtua tribe's arrowheads are made of a nanometal or a self-sustaining metal. It had been developed in the 21st century as an ""anti-Godzilla"" killer weapon deployed at their decisive battle fought at the foot of Mt. Fuji, but had been destroyed before it could be activated in the form of a ""Mecha-Godzilla."" The nanometal was its base substance, and proof that the manufacturing plant can still be used.

(Source: Official site)"
,GRANBLUE FANTASY The Animation,TV,13,Finished Airing,"Apr 2, 2017 to Jun 25, 2017",Sundays at 00 00 (JST),"Aniplex, Tohokushinsha Film Corporation, Cygames",Aniplex of America,A-1 Pictures,Game,"Adventure, Fantasy",23 min. per ep.,PG-13,"6.72, 46750",136991,242,"This is a world of the skies, where many islands drift in the sky. A boy named Gran and a talking winged lizard named Vyrn lived in Zinkenstill, an island which yields mysteries. One day, they come across a girl named Lyria. Lyria had escaped from the Erste Empire, a military government that is trying to rule over this world using powerful military prowess. In order to escape from the Empire, Gran and Lyria head out into the vast skies, holding the letter Gran's father left behind—which said, ""I will be waiting at Estalucia, Island of Stars.""

(Source: Aniplex of America)"
Harukana Receive,はるかなレシーブ,TV,12,Finished Airing,"Jul 6, 2018 to Sep 21, 2018",Fridays at 21 00 (JST),add some,Funimation,C2C,Manga,"Slice of Life, Sports",23 min. per ep.,PG-13,"6.72, 27296",76127,122,"In beach volleyball, there is no room for aces. To achieve victory, each player must find their one, irreplaceable partner that they can rely on in the court of sand. At least, that is what Haruka Oozora learns on her first day in Okinawa after moving in with her grandmother and her cousin Kanata Higa. While touring a nearby beach, Haruka stumbles upon some girls practicing beach volleyball and is quickly invited to join. This friendly practice game suddenly turns into a match when one of the girls, Narumi Tooi, notices Kanata approaching the court.

Although the two suffer a devastating defeat, Haruka finally realizes the reason for her cousin’s quiet and distant behavior. Kanata and Narumi used to be an exceptionally talented beach volleyball duo, until Kanata quit due to her short height causing problems for Narumi. Now, with the Junior Tournament just weeks away, Haruka must learn the intricacies of competitive beach volleyball and help Kanata overcome her crippling anxiety towards the sport that she once used to love.

[Written by MAL Rewrite]"
Kemono Michi Rise Up,旗揚! けものみち,TV,12,Finished Airing,"Oct 2, 2019 to Dec 18, 2019",Wednesdays at 22 00 (JST),"AT-X, Nippon Columbia, Sammy, Kadokawa Media House, Kadokawa, CA-Cygames Anime Fund",Funimation,ENGI,Manga,"Comedy, Fantasy, Shounen",24 min. per ep.,PG-13,"6.72, 54114",123898,196,"Professional wrestler Genzou Shibata sports the body of a mountain, but beneath his hulking appearance is a man with an extreme affection for animals. Facing off his opponents in the ring as the legendary ""Animal Mask,"" Genzou wins the hearts of crowds everywhere with his iconic tiger persona.

During the bout for the title of World Champion against his greatest rival, the Macadamian Ogre, Genzou is suddenly summoned to a fantasy world by a princess. With her kingdom being threatened by a monster infestation, she pleads the wrestler for assistance—to which he answers by knocking her out with a German suplex! Escaping the castle and finding himself stranded in a mysterious land, Genzou decides to begin his career as a beast hunter to capture and befriend creatures far and wide. Joined by the wolf-girl Shigure, the dragon-girl Hanako, and the vampire Carmilla Vanstein, the professional wrestler pursues all kinds of dangerous requests for the sake of fulfilling his dream as a pet shop owner.

[Written by MAL Rewrite]"
Harlock Saga The Ring of the Nibelung - The Rhein Gold,ハーロック・サーガ ニーベルングの指環,OVA,6,Finished Airing,"Jan 25, 1999 to Nov 25, 1999",,"Bandai Visual, Avex Entertainment, 81 Produce",add some,"Studio Z5, Studio March",Unknown,"Action, Sci-Fi, Adventure, Space, Drama, Seinen",25 min. per ep.,R,"6.72, 1925",5032,5,"Captain Herlock is drawn into a saga of intergalactic proportions when the son of a deceased comrade unwittingly forges the Ring of the Niebelung. Evil forces gather to wage war against the last remaining superpowers of the galaxy led by a demented outcast. Herlock must counter the amassed armadas that threaten the last gods and recover the ring before Paradise is lost. 

(Source: ANN)"
Wish Upon the Pleiades,放課後のプレアデス,TV,12,Finished Airing,"Apr 9, 2015 to Jun 25, 2015",Thursdays at 02 44 (JST),"Dentsu, Warner Bros. Japan, KlockWorx, Showgate, BS Fuji, Lawson HMV Entertainment, Dentsu Razorfish, SUBARU",Sentai Filmworks,Gainax,Original,"Magic, Space",23 min. per ep.,PG-13,"6.72, 9780",30279,99,"The sky is the limit in Houkago no Pleiades. With telescope in hand, Subaru is set to go to the observation room of her school in order to get a view of that night's meteor shower. What she least expects is that behind the observatory door was not the starry skies, but a lavish garden, complete with a resplendent fountain and a mysterious young boy with long red hair.

But the garden soon disappeared, as if Subaru was only imagining things. All that remains of that brilliant sight is an odd, bouncing blob creature that leads her to another magical door, occupied by other girls in magical witch-like costumes. Revelations start hitting Subaru one after the other: one of the girls in the room is her childhood friend Aoi, the little blob is actually an alien of a species called the Pleiadians trying to return home, and Subaru has been selected by him to become the newest member of their group!

Now Subaru's dreams of the stars have come true in the wildest way, as she and her friends attempt to gather pieces of the Pleiadian spacecraft engine to return the being to his home. But they're not the only ones after the engine parts, and they have no idea why!"
Nightsong of Splendor,華星夜曲,OVA,4,Finished Airing,"Mar 25, 1989 to Sep 25, 1989",,Tokuma Japan,add some,Magic Bus,Manga,"Historical, Drama, Romance",28 min. per ep.,R+,"6.72, 477",1795,4,"The story takes place in old Tokyo, the Tokyo of August-September 1923 (Showa 12). At this moment in time, the city is a mixture of extremes... past and present, rich and poor, good and bad. This is a city where we see both horsecarts and motorcars, swords and pistols, lords and businessmen.  

A wealthy woman from an upper-class family finds herself attracted to a handsome young man, Taka. He and his younger brother seem to be allied, perhaps not entirely willingly, with some of the city's criminal underground (Yakuza). The lady's lovely young maidservant, Sara, meets him too, and a conflict ensues which can only lead to tragedy, passion, and dishonor. But, as events move on, and the days pass, the viewer sees a terrible date coming closer... that unforgettable day of September 1, 1923, at 11:58, when the Great Kanto Earthquake and tidal wave struck Tokyo, causing the death of almost 100,000 people, one of the greatest disasters in human history. 

(Source: The Technogirls)"
,キスシス,TV,12,Finished Airing,"Apr 5, 2010 to Jun 21, 2010",Unknown,Starchild Records,add some,feel.,Manga,"Harem, Comedy, Romance, Ecchi, School, Seinen",24 min. per ep.,R+,"6.72, 241031",413455,1486,"After Keita Suminoe's mother passed away, his father promptly remarried, introducing two step-sisters into Keita's life: twins Ako and Riko. But since their fateful first encounter, a surge of incestuous love for their younger brother overcame the girls, beginning a lifelong feud for his heart.

Now at the end of his middle school career, Keita studies fervently to be able to attend Ako and Riko's high school. While doing so however, he must resolve his conflicting feelings for his siblings and either reject or succumb to his sisters' intimate advances. Fortunately—or perhaps unfortunately for Keita—his sisters aren't the only women lusting after him, and there's no telling when the allure of temptation will get the better of the boy as well.

[Written by MAL Rewrite]"
,攻殻機動隊 SAC_2045,ONA,12,Finished Airing,"Apr 23, 2020",,add some,add some,"Production I.G, Sola Digital Arts",Manga,"Action, Military, Sci-Fi, Police, Mecha, Seinen",24 min. per ep.,R,"6.72, 4769",24471,39,"In the year 2045, after an economic disaster known as the Synchronized Global Default, rapid developments in AI propelled the world to enter a state of “Sustainable War”. However, the public is not aware of the threat that AI has towards the human race.

Full-body cyborg Major Motoko Kusanagi and her second-in-command Batou are former members of Public Security Section 9, who are now hired mercenaries traveling hot devastated American west coast. This land is full of opportunity for the major and her team, they utilize their enhanced cyberbrains and combat skills from their time working in Section 9. However, things get complicated with the emergence of “post humans,” who have extreme intelligence and physical powers. The members of Section 9 comeback together again in order to face this new threat.

(Source: Official Website)"
