name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Snow White with the Red Hair,赤髪の白雪姫,TV,12,Finished Airing,"Jul 7, 2015 to Sep 22, 2015",Tuesdays at 00 00 (JST),"Hakusensha, Warner Bros. Japan, KlockWorx, Showgate",Funimation,Bones,Manga,"Fantasy, Romance, Drama, Shoujo",24 min. per ep.,PG-13,"7.80, 201766",420543,5244,"Although her name means ""snow white,"" Shirayuki is a cheerful, red-haired girl living in the country of Tanbarun who works diligently as an apothecary at her herbal shop. Her life changes drastically when she is noticed by the silly prince of Tanbarun, Prince Raji, who then tries to force her to become his concubine. Unwilling to give up her freedom, Shirayuki cuts her long red hair and escapes into the forest, where she is rescued from Raji by Zen Wistalia, the second prince of a neighboring country, and his two aides. Hoping to repay her debt to the trio someday, Shirayuki sets her sights on pursuing a career as the court herbalist in Zen's country, Clarines.

Akagami no Shirayuki-hime depicts Shirayuki's journey toward a new life at the royal palace of Clarines, as well as Zen's endeavor to become a prince worthy of his title. As loyal friendships are forged and deadly enemies formed, Shirayuki and Zen slowly learn to support each other as they walk their own paths.

[Written by MAL Rewrite]"
Bleach,BLEACH - ブリーチ -,TV,366,Finished Airing,"Oct 5, 2004 to Mar 27, 2012",Tuesdays at 18 00 (JST),"TV Tokyo, Aniplex, Dentsu, TV Tokyo Music, Studio Kelmadick, Shueisha",Viz Media,Studio Pierrot,Manga,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",24 min. per ep.,PG-13,"7.80, 606572",1198654,51494,"Ichigo Kurosaki is an ordinary high schooler—until his family is attacked by a Hollow, a corrupt spirit that seeks to devour human souls. It is then that he meets a Soul Reaper named Rukia Kuchiki, who gets injured while protecting Ichigo's family from the assailant. To save his family, Ichigo accepts Rukia's offer of taking her powers and becomes a Soul Reaper as a result.

However, as Rukia is unable to regain her powers, Ichigo is given the daunting task of hunting down the Hollows that plague their town. However, he is not alone in his fight, as he is later joined by his friends—classmates Orihime Inoue, Yasutora Sado, and Uryuu Ishida—who each have their own unique abilities. As Ichigo and his comrades get used to their new duties and support each other on and off the battlefield, the young Soul Reaper soon learns that the Hollows are not the only real threat to the human world.

[Written by MAL Rewrite]"
Scumbag System,穿书自救指南,ONA,10,Finished Airing,"Sep 10, 2020 to Oct 1, 2020",,"Tencent Penguin Pictures, iQIYI",add some,Djinn Power,Novel,"Historical, Demons, Supernatural, Drama",20 min. per ep.,R,"7.80, 1233",4638,137,"This is a story of a guy who transmigrates into the scum villain of one of those harem xuanhuan/xianxia novels. The scum villain, Shen Qingqiu, is one of those looks-noble-but-is-actually-a-hypocrite type. Shen Qingqiu’s disciple, Luo Binghe, is the main character of the novel who gradually turns darker as tragic events occur upon him.

With the help of a very troll system, the new Shen Qingqiu tries to stay alive by staying on Luo Binghe’s good side, as the original Shen Qingqiu treated Luo Binghe badly, thus receiving a horrifying ending. However, Shen Qingqiu's plan of staying alive is not as simple as it seems as he soon finds out that the system limits his actions.

This is a sometimes angsty, but also touching, story of a master and his disciple.

(Source: CNovels; edited)
"
Detective Conan Zero the Enforcer,劇場版 名探偵コナン ゼロの執行人,Movie,1,Finished Airing,"Apr 13, 2018",,"Yomiuri Telecasting, Toho, Nippon Television Network, Shogakukan",Discotek Media,TMS Entertainment,Manga,"Action, Drama, Mystery, Police",1 hr. 50 min.,PG-13,"7.80, 7959",16230,60,"In the film's story, there is a sudden explosion at Tokyo Summit's giant Edge of Ocean facility. The shadow of Tooru Amuro, who works for the National Police Agency Security Bureau as Zero, appears at the site. In addition, the ""triple-face"" character is known as Rei Furuya as a detective and Kogorou Mouri's apprentice, and he is also known as Bourbon as a Black Organization member. Kogorou is arrested as a suspect in the case of the explosion. Conan conducts an investigation to prove Kogorou's innocence, but Amuro gets in his way.

(Source: ANN)"
Digimon Digital Monsters,デジモンアドベンチャー,TV,54,Finished Airing,"Mar 7, 1999 to Mar 26, 2000",Sundays at 09 00 (JST),"Yomiko Advertising, Fuji TV","Saban Entertainment, Flatiron Film Company",Toei Animation,Other,"Action, Adventure, Comedy, Fantasy, Kids",24 min. per ep.,PG,"7.80, 195978",311041,4747,"When a group of seven children go to summer camp, the last thing that they expect is snow falling in July. In the confusion that follows this phenomenon, they each receive an odd device that transports them to another world. As soon as they wake up in this new world, they encounter strange creatures who call themselves ""Digimon."" The Digimon tell them that they've landed in the ""Digital World,"" far from home.

With only the Digimon and the ""Digivices"" as protection, the seven children set off to find their way home and learn the reason why they were brought here. Led by the impulsive Taichi Yagami and his hungry Digimon partner Agumon, this group will have to fight unknown evils as they discover more about this outlandish Digital World.

[Written by MAL Rewrite]"
Golden Kamuy,ゴールデンカムイ,TV,12,Finished Airing,"Apr 9, 2018 to Jun 25, 2018",Mondays at 23 00 (JST),"Magic Capsule, NBCUniversal Entertainment Japan, Tokyo MX, Good Smile Company, Sammy, Shueisha, JR East Marketing & Communications, Twin Engine",Funimation,Geno Studio,Manga,"Action, Adventure, Historical, Seinen",23 min. per ep.,R,"7.80, 73710",186832,1206,"In Hokkaido, the far northern lands of Japan, Sugimoto survived the Russo-Japanese war of the Meiji era. Nicknamed ""Sugimoto the Immortal"" during the war, he now seeks the riches promised by the gold rush in hopes of saving the widowed wife of his now deceased comrade from the war. During his hunt of gold, he finds hints of a hidden stash of gold by corrupt criminals. Partnering with an Ainu girl that saves his life from the harsh climates of the north, they venture into a survival adventure to race against the criminals that seek the hidden stash.

(Source: MangaUpdates)"
Barefoot Gen,はだしのゲン,Movie,1,Finished Airing,"Jul 21, 1983",,RCC Chugoku Broadcasting,"Discotek Media, Geneon Entertainment USA",Madhouse,Manga,"Drama, Historical",1 hr. 23 min.,PG-13,"7.80, 13492",34525,111,"It's the summer of 1945. 3 years have elapsed since the war between Japan and USA began. Gen is a young boy living a struggling yet satisfying life in the city of Hiroshima, that has been strangely spared by the bombing taken in almost every other Japanese City. Food is scarce, and Gen's family is suffering from severe malnutrition, which endangers his pregnant mother. There isn't much spare time as Gen and his little brother Shinji help their father and mother at work and try to make sure their family survives the tough times. Little do they know, what the Americans have in store for the city of Hiroshima and as of the 6th of August 1945, their lives are about to change dramatically.

(Source: ANN) "
,ハイキュー!! 陸VS空,OVA,2,Finished Airing,"Jan 22, 2020",,"TOHO animation, Shueisha",add some,Production I.G,Manga,"Comedy, Sports, Drama, School, Shounen",22 min. per ep.,PG-13,"7.80, 67890",125070,343,"An intense battle rages on at the Tokyo Qualifiers for the three remaining spots in the national volleyball competition. Nekoma High School, Fukurodani High School, Nohebi Academy, and Itachiyama Academy all passionately strive to participate in the tournament. Despite various issues on the court, Nekoma especially wishes to prove they are worthy of moving on to the national level. 

As the teams aim to secure their place by overcoming both their opponents and their own weaknesses, the Tokyo Qualifiers determine which teams will reign victorious and join the national competition.

[Written by MAL Rewrite]"
,ハートキャッチプリキュア!,TV,49,Finished Airing,"Feb 7, 2010 to Jan 30, 2011",Sundays at 08 30 (JST),add some,add some,Toei Animation,Original,"Action, Slice of Life, Comedy, Magic, Fantasy, School, Shoujo",24 min. per ep.,G,"7.80, 7746",23110,499,"2nd year middle school student Tsubomi Hanasaki has just moved with her family to the town of Kibougahana to live with her grandma. She is shy and introverted, but is determined to start off her new school life at Myoudou Academy as confidently as possible.

Lately she has been having the same mysterious dream again and again, of Cure Moonlight's defeat at the Great Heart Tree. She wonders what it all means. Then suddenly, two fairies from the dream appear to her, and before she knows it, she is transformed into the legendary Pretty Cure, Cure Blossom!

Later joined by her high energy classmate and new friend Erika Kurumi as Cure Marine, the two girls vow work hard to protect everyone's Heart Flowers from the evil gang, The Desert Messengers. "
Hidamari Sketch x SP,ひだまりスケッチ×SP,Special,2,Finished Airing,"Oct 30, 2011 to Nov 6, 2011",,"Aniplex, Lantis, TBS, Movic, Houbunsha",Sentai Filmworks,Shaft,4-koma manga,"Slice of Life, Comedy, School, Seinen",24 min. per ep.,PG-13,"7.80, 5800",12094,10,"Even though studying at a prestigious art school like Yamabuki is hard work, the girls who live at the Hidamari Apartments always manage to squeeze in time for a little fun and exploration. And when they actually get a day off? Watch out world! Yuno, Sae, Hiro, Miyako and new students Nori and Nazuna return to create another masterpiece of life as art, with all new adventures that include swimming, pajama parties, trips to the art museum and even an all-you-can-eat diner courtesy of the landlady! Of course, there’s always a little housework that has to be squeezed in, but with a pinch of resourcefulness and a dash of creativity, even the most onerous of chores can be turned into something magical. 

(Source: Sentai Filmworks) "
