name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
Library Wars,図書館戦争,TV,12,Finished Airing,"Apr 11, 2008 to Jun 27, 2008",Fridays at 00 45 (JST),"Fuji TV, Code, Asmik Ace, ASCII Media Works, Sony Music Entertainment, Atelier Musa",Discotek Media,Production I.G,Novel,"Action, Military, Comedy, Romance",23 min. per ep.,PG-13,"7.49, 22655",60242,384,"Toshokan Sensou tells the story of Kasahara Iku, the first woman to join the Library Task Force. In the near future in Japan, the Media Enhancement Law has been forced upon the population censoring all books and media. To counter this, the Library Defense Force was created. To protect themselves against the Media Enhancement Law Commission, all major libraries are fully equipped with a military Task Force, who take it upon themselves to protect the books and freedom of media of the people.

This anime follows Iku and her fellow soldiers as they protect various special books and artifacts from the oppression of the Media Enhancement Law Commission. A love story, war story, and comedy all rolled into one."
,愛してるぜ ベイベ★★,TV,26,Finished Airing,"Apr 3, 2004 to Oct 9, 2004",Sundays at 19 00 (JST),"Animax, Toei Video, Sunny Side Up",add some,TMS Entertainment,Manga,"Comedy, Drama, Romance, Shoujo",25 min. per ep.,PG-13,"7.49, 45212",87567,566,"Katakura Kippei is in every way a high school playboy. Spending his days flirting with any female he can see, responsibility is the last thing on his mind. Life takes an unexpected turn for him as one day he returns home to find himself with the fulltime task of caring for his 5-year-old cousin. Kippei's aunt Miyako had disappeared, appearing to have abandoned his cousin, Yuzuyu. With Kippei's lack of responsibility and knowledge of childcare and Yuzuyu's injured heart with the disappearance of her mother, their time together is in for a bumpy ride."
,バキ 大擂台賽編,ONA,13,Finished Airing,"Jun 4, 2020",,add some,add some,TMS Entertainment,Manga,"Action, Martial Arts, Shounen",24 min. per ep.,R,"7.49, 29264",58905,160,"Weakened by the poison from his last battle, Baki Hanma finds himself on the verge of death with no salvation in sight. However, after Baki's friend, Retsu Kaiou, brings him to China, he learns about the centurial Raitai Tournament, where the fiercest warriors fight to be crowned as the strongest martial artist in all of China. 

As it is now allowing entry to foreigners, Baki is informed that he will have to compete in the tournament as it holds the cure to his illness. Unfortunately, Baki's father, deemed the ""Strongest Creature on Earth,"" is participating too. Baki 2nd Season details the events of the grand Chinese tournament, as well as Baki's encounter with the eccentric yet powerful Mohammad Alai Jr.

[Written by MAL Rewrite]"
,ビー・バップ・ハイスクール,OVA,7,Finished Airing,"Jan 26, 1990 to Oct, 1998",,add some,add some,Toei Animation,Manga,"Comedy, School, Seinen",50 min. per ep.,R,"7.49, 1000",4558,36,"For the invincible and basically happy punk lads Hiroshi and Toru, what they care about every day is to get a lot of attention from girls and to win the fights against the lads from other schools. Whenever provoked, they just go out fighting and settle the situation no matter what it costs.

(Source: AniDB)"
My Hero Academia All Might Rising,僕のヒーローアカデミア THE MOVIE ～2人の英雄（ヒーロー）～ 特典,Special,2,Finished Airing,"Feb 13, 2019",,add some,add some,Bones,Manga,"Action, Super Power, Shounen",4 min. per ep.,PG-13,"7.49, 28695",72624,164,"Short specials included with the Blu-ray/DVD release of Boku no Hero Academia the Movie: Futari no Hero.
"
We're Still Underground,僕らまだアンダーグラウンド,Music,1,Finished Airing,"Jan 24, 2019",,add some,add some,Wit Studio,Original,Music,5 min.,G,"7.49, 1330",2198,8,"Official music video for Eve's song Bokura Mada Underground from their album ""Otogi"" going on sale February 6, 2019."
,カーニバル・ファンタズム　EX Season,OVA,1,Finished Airing,"Nov 26, 2011",,Notes,add some,Lerche,Manga,"Comedy, Supernatural",20 min.,PG-13,"7.49, 21883",38038,12,"A DVD-only episode bundled with the special edition Take Moon volume. 

Caren Ortensia attempts to control the world using money with varying degrees of success, Phantas-Moon receives a movie adaption of her T.V. show, and Shiki is involved in a love plot that spans years.   

(Source: Wikipedia)"
,Charlotte（シャーロット）特別篇 強い者たち,Special,1,Finished Airing,"Mar 30, 2016",,Aniplex,Aniplex of America,P.A. Works,Original,"Super Power, Drama, School",24 min.,PG-13,"7.49, 62772",111298,186,"Takehito Kumagami's clairvoyance leads his group of friends to another child with supernatural powers: Iori Sekiguchi, a mind reader. However, as they try to approach her, they realize her power makes her nearly impossible to pin down. Having been chosen by the club to handle this case, Nao Tomori and Yuu Otosaka must find a way to get around the child's unique ability before it is too late.

[Written by MAL Rewrite]"
Utakoi,超訳百人一首 うた恋い。,TV,13,Finished Airing,"Jul 3, 2012 to Sep 25, 2012",Mondays at 01 30 (JST),"TV Tokyo, Aniplex, Nihon Ad Systems, DAX Production",add some,TYO Animations,Manga,"Comedy, Historical, Romance, Josei",24 min. per ep.,PG-13,"7.49, 6979",23771,102,"Uta Koi tells the ""super-liberal interpretation"" of the Hyakuninisshu anthology compiled during Japan's Heian period of 100 romantic poems from 100 different poets such as The Tale of Genji's Murasaki Shikibu."
Darker than Black Gemini of the Meteor,DARKER THAN BLACK 流星の双子,TV,12,Finished Airing,"Oct 9, 2009 to Dec 25, 2009",Unknown,"Aniplex, Square Enix, Mainichi Broadcasting System, Movic, Sakura Create",Funimation,Bones,Original,"Action, Sci-Fi, Mystery, Super Power",24 min. per ep.,R,"7.49, 194929",339491,1565,"One night, as meteors streak across the star-studded sky, Shion Pavlichenko becomes a Contractor. Despite her brother's transformation, Shion's twin sister Suou continues to live a fairly ordinary life, attending middle school with her friends and getting caught up in the awkwardness of growing up. However, everything changes when her home is invaded by a masked man cloaked in black, destroying any sense of normality she once had. Revealed to possess latent Contractor abilities of her own, Suou is caught between family, friends, and her own sense of purpose as she ventures into the ruthless world of cutthroats and espionage that Contractors call home.

Meanwhile in Tokyo, investigation surrounding Hell's Gate's sudden collapse is underway, and prophetic signs of doom point in the direction of a silver-haired doll.

[Written by MAL Rewrite]"
,名探偵コナン 紺碧の棺 （ジョリー・ロジャー）,Movie,1,Finished Airing,"Apr 21, 2007",,Big Bang,add some,TMS Entertainment,Manga,"Adventure, Comedy, Mystery, Police, Shounen",1 hr. 45 min.,PG-13,"7.49, 18958",32349,15,"The luscious hills of Koumi Island are one of many reasons tourists pay its shores a visit—a reason that comes second only to its scenic coral reefs and the legend of Anne Bonnie and Mary Read. The museum that houses the cutlass and pistol of the daring pirate duo does wonders for the small island's tourism. 

On a trip to the island, the famous Kogorou Mouri is joined by his daughter Ran, her best friend Sonoko Suzuki, the Detective Boys, and Conan Edogawa. Following a mix up at the hotel regarding their rooms, the group encounters treasure hunters and becomes acquainted with the island's treasure fever. Sent on a hunt of their very own, the Detective Boys scour the isle; while in far harsher waters, Conan discovers a murder. The police, following a clue from a recent robbery, arrive soon after, and Koumi is plunged into chaos. 

What follows is a mad dash by not only the treasure hunters but also the inhabitants of Koumi to secure Anne and Mary's long lost booty. All the while, however, Conan, Kogorou, and the police search for the one thing far greater than riches—justice.

[Written by MAL Rewrite]"
Digimon Adventure tri. Reunion,デジモンアドベンチャーtri.（トライ）第１章「再会」,Movie,1,Finished Airing,"Nov 21, 2015",,"Bandai, Ai Addiction",Shout! Factory,Toei Animation,Original,"Action, Adventure, Comedy, Drama",1 hr. 29 min.,PG-13,"7.49, 50459",96452,310,"The gate to the Digital World has been closed for three years. Taichi Yagami and his friends have since moved on, and now that he is in his second year of high school, it is time for him to grow up. While everyone else knows what they want to do with their lives, Taichi remains unsure. Meanwhile, the group drifts further apart as they follow their own paths.

One day, a rogue insectoid Digimon called Kuwagamon materializes and disrupts electronics all over the city. Taichi recklessly chases after it and ends up cornered by the attacking Digimon. Suddenly, the Digivice that he still carries—a digital device that serves various purposes including helping one's Digimon partner to evolve—glows, and Agumon appears. The two are able to defeat Kuwagamon, but why did the Digimon cross over to this world in the first place? What is happening in the Digital World, and how exactly does this involve Meiko Mochizuki, the new transfer student in Taichi's class?

[Written by MAL Rewrite]
"
,ギャラリーフェイク,TV,37,Finished Airing,"Jan 8, 2005 to Sep 24, 2005",Unknown,"TV Tokyo, Aniplex",add some,"TMS Entertainment, Tokyo Kids, Minami Machi Bugyousho",Manga,"Mystery, Seinen",25 min. per ep.,PG-13,"7.49, 2571",11219,52,"Fujita Reiji is the owner of an art gallery, Gallery Fake. He deals with fake items, and is also familiar with the black market. However, he has a special talent for art, and used to work for the Metropolitan Museum of Art in New York as a curator.

(Source: ANN)"
,映画 ギヴン,Movie,1,Finished Airing,"Aug 22, 2020",,add some,add some,Lerche,Manga,"Music, Slice of Life, Drama, Romance, Shounen Ai",59 min.,None,"7.49, 426",47475,551,"While the TV anime focused on the band given's guitarist Ritsuka Uenoyama and his high school classmate Mafuyu Sato, the film centers on the love relationship among the band's bassist Haruki Nakayama, drummer Akihiko Kaji, and Akihiko's roommate and ex-boyfriend Ugetsu Murata.

(Source: Crunchyroll)"
Goblin Slayer,ゴブリンスレイヤー,TV,12,Finished Airing,"Oct 7, 2018 to Dec 30, 2018",Sundays at 00 30 (JST),"Sony Pictures Entertainment, Frontier Works, AT-X, SoftBank Creative, Bushiroad, Hakuhodo DY Music & Pictures, Good Smile Film, Artist Management Office",Funimation,White Fox,Light novel,"Action, Adventure, Fantasy",23 min. per ep.,R,"7.49, 353118",630314,4602,"Goblins are known for their ferocity, cunning, and rapid reproduction, but their reputation as the lowliest of monsters causes their threat to be overlooked. Raiding rural civilizations to kidnap females of other species for breeding, these vile creatures are free to continue their onslaught as adventurers turn a blind eye in favor of more rewarding assignments with larger bounties.

To commemorate her first day as a Porcelain-ranked adventurer, the 15-year-old Priestess joins a band of young, enthusiastic rookies to investigate a tribe of goblins responsible for the disappearance of several village women. Unprepared and inexperienced, the group soon faces its inevitable demise from an ambush while exploring a cave. With no one else left standing, the terrified Priestess accepts her fate—until the Goblin Slayer unexpectedly appears to not only rescue her with little effort, but destroy the entire goblin nest. 

As a holder of the prestigious Silver rank, the Goblin Slayer allows her to accompany him as he assists the Adventurer's Guild in all goblin-related matters. Together with the Priestess, High Elf, Dwarf, and Lizard-man, the armored warrior will not rest until every single goblin in the frontier lands has been eradicated for good.

[Written by MAL Rewrite]"
,ハイキュー!! 特集！春高バレーに賭けた青春,OVA,1,Finished Airing,"Aug 4, 2017",,add some,add some,Production I.G,Manga,"School, Shounen, Sports",23 min.,PG-13,"7.49, 3526",19237,37,"The OVA episode revisits the primary matches from the spring tournament and features interviews with players.

(Source: MAL News)"
Hakuoki ~Demon of the Fleeting Blossom~ Dawn of the Shinsengumi,薄桜鬼 黎明録,TV,12,Finished Airing,"Jul 9, 2012 to Sep 24, 2012",Unknown,add some,Sentai Filmworks,Studio Deen,Visual novel,"Action, Historical, Supernatural, Drama, Samurai, Josei",23 min. per ep.,R,"7.49, 17730",46950,152,"The year is 1863 and as Japan's long festering wounds of political discord erupt into violent waves of street clashes and murder, the Tokugawa Shogunate sends a new force of masterless samurai called the Roshigumi to the aid of the Aizu forces in Kyoto. However the new ""police"" are anything but a cohesive force and assassination has already split them into two opposing factions. The stronger is led by the brutal Serizawa Kamo and the lesser by the more honorable but less assertive Isami Kondo. It is into this pack of wolves that Ryunosuke Ibuki is dragged by the rabid Serizawa. Forced to be a virtual slave by blood debt, he hates the samurai and everything they stand for. But as he sees how the other half of the samurai live, he begins to believe that there may still be a chance, for both himself and Japan, if only Kondo will step up and take down the mad dog Serizawa! 

(Source: Sentai Filmworks) "
,本好きの下剋上 ～司書になるためには手段を選んでいられません～ OVA,OVA,1,Finished Airing,"Mar 10, 2020",,add some,add some,Ajia-Do,Light novel,"Fantasy, Slice of Life",24 min.,PG-13,"7.49, 10999",20560,14,"Eustachius no Shitamachi Sennyuu Dai Sakusen (Eustachius' Incognito Operation Downtown)
To get more information about Myne and her strange background, Head Priest Ferdinand sends two nobles, Eustachius and Eckhard, to investigate everything regarding her life within her hometown. However, things do not go the way they expected.

Corinna-sama no Otaku Houmon (Visiting Missus Corinna)
Otto's wife, Corinna, takes an interest in the outfit that Myne wore at her baptism. Corinna summons her alongside her mother, Eva, and sister, Turi, wishing to know the procedure in making such sophisticated attire and accessories. Naturally, for Myne, she sees an excellent opportunity for profit.

[Written by MAL Rewrite]"
Fox Spirit Matchmaker 7th Season,狐妖小红娘 竹业,ONA,12,Finished Airing,"Mar 1, 2019 to May 10, 2019",,"Tencent Animation & Comics, Tencent Penguin Pictures",add some,Haoliners Animation League,Manga,"Comedy, Historical, Supernatural, Drama, Romance",19 min. per ep.,PG-13,"7.49, 664",3251,16,The 7th season of Huyao Xiao Hongniang.
Joshiraku,じょしらく,TV,13,Finished Airing,"Jul 6, 2012 to Sep 28, 2012",Unknown,"Starchild Records, Mainichi Broadcasting System, Kodansha, KlockWorx",add some,J.C.Staff,Manga,"Slice of Life, Comedy, Shounen",24 min. per ep.,PG-13,"7.49, 27625",92978,400,"Joshiraku follows the conversations of five rakugo storyteller girls relating the odd things that happen to them each day. Their comedic and satirical chatting covers all kinds of topics, from pointless observations of everyday life, to politics, manga, and more. Each girl has something new to add to the discussion, and the discourse never ends in the same place it began.

Each of the rakugo girls has their own unique personality, with the energetic but immature Marii Buratei; the seemingly cute Kigurumi Haroukitei; the inherently lucky and carefree Tetora Bouhatei; the calm and violent Gankyou Kuurubiyuutei; and the pessimistic and unstable Kukuru Anrakutei. These girls—and their mysterious friend in a wrestling mask—give their observations to the audience, either backstage at the rakugo theater or in various famous locations around Tokyo.

[Written by MAL Rewrite]"
,純情ロマンチカ,Special,1,Finished Airing,2008,,Kadokawa Shoten,add some,Studio Deen,Manga,"Comedy, Romance, Shounen Ai",16 min.,PG-13,"7.49, 12594",27754,106,Voice actors comment various scenes from the anime.
Maid Sama! Omake dayo,会長はメイド様！おまけだよ！,Special,1,Finished Airing,"May 11, 2011",,add some,Sentai Filmworks,J.C.Staff,Manga,"Comedy, School, Shoujo",13 min.,PG-13,"7.49, 48155",92383,205,"Extra episode included in Blu-ray and DVD volume 10, entitled ""Omake dayo (It's an extra!)""."
the Garden of sinners -recalled out summer- extra chorus,劇場版 空の境界 未来福音 extra chorus,Special,1,Finished Airing,"Sep 28, 2013",,add some,Aniplex of America,ufotable,Manga,"Drama, Mystery, Seinen, Supernatural",32 min.,R,"7.49, 17143",32825,32,"Mikiya Kokutou gives Shiki Ryougi a cat to watch, as he will be away for a little while. Though Shiki protests, he leaves the cat anyway, and Shiki is stuck trying to understand her new feline companion. But as luck would have it, the cat seems to have taken a liking to Mikiya and misses him.

Later in another part of the city, Ririsu Miyazuki visits the place where her dear friend committed suicide. She intends to end her life as well, but she meets Fujino Asagami, a blind classmate with a traumatic past. Though the two girls don't have much in common, Asagami reminds Miyazuki of her lost friend and helps her understand her pain.

Two months later, Mikiya elects to celebrate New Year's with Shiki instead of his family, which makes his sister Azaka very upset, leading to her spending the holiday with her school friends. As the snow begins to fall, Mikiya reflects on what he wishes for most of all: that Shiki's life be filled with happiness.

[Written by MAL Rewrite]"
Ride Your Wave,きみと、波にのれたら,Movie,1,Finished Airing,"Jun 21, 2019",,Lawson Entertainment,GKIDS,Science SARU,Original,"Drama, Romance, Supernatural",1 hr. 35 min.,PG-13,"7.49, 19184",57105,250,"Entranced by surfing and the sea, Hinako Mukaimizu is a spirited girl who attends college in a coastal city with no consideration for her future career. Her life takes an unexpected turn when a fireworks mishap sets the apartment building she lives in ablaze, where she is saved by a talented firefighter named Minato Hinageshi. Upon meeting, the two quickly become acquainted with one another—Hinako is instantly enamored by Minato's reliable personality and passion for saving others, while Minato is intrigued by surfing and is eager to learn how. As Hinako begins to teach Minato about surfing, the pair eventually fall in love and begin a gentle and devoted relationship.

However, while surfing may seem fun and carefree, it can still be a dangerous and unpredictable activity. This is what Hinako learns when a surfing incident completely changes her life, leaving her forced to contemplate her undecided future. In search of her own calling, Hinako begins her journey of self-discovery, keeping Minato by her side as she gradually attempts to find her purpose and ride her own wave.

[Written by MAL Rewrite]"
Ghost in the Shell The New Movie,攻殻機動隊 新劇場版,Movie,1,Finished Airing,"Jun 20, 2015",,Bandai Visual,Funimation,Production I.G,Manga,"Action, Sci-Fi, Police, Psychological, Mecha",1 hr. 40 min.,R,"7.49, 13340",39002,76,"In the year 2027, a year following the end of the non-nuclear World War IV, a bomb has gone off in Newport City, killing a major arms dealer who may have ties with the mysterious 501 Organization. Public Security official Daisuke Aramaki hires full-body cyber prosthesis user and hacker extraordinaire, Motoko Kusanagi, to investigate.

(Source: Wikipedia)"
Mardock Scramble The First Compression,マルドゥック・スクランブル 圧縮,Movie,1,Finished Airing,"Oct 8, 2010",,"Aniplex, Starchild Records",Sentai Filmworks,GoHands,Novel,"Action, Sci-Fi, Psychological",1 hr. 10 min.,R+,"7.49, 24873",61957,162,"Rune Balot is a down-and-out teen prostitute in Mardock City. One day, she's picked up by an ambitious casino manager named Shell who gives her everything she could want. Renewed by a false innocence, a false past, and now the false life Shell has given her, Balot feels grateful. However, she can't help but be curious about why he's done so much for her, so she does some research about his past on a computer. This turns out to be a mistake which will change her life greatly. When Shell finds out what she's done, he attempts to burn her to death by blowing up her car.

Due to the high crime rate in Mardock, a new law called ""Scramble 09"" has given police carte blanche to take extreme and otherwise illegal measures to revive crime witnesses. With this in mind, they allow a professor to bring Balot back from the brink of death by reassembling her entire body with reinforced synthetic fiber. When she finally wakes up, her confused mental state eventually turns toward revenge as Shell is revealed as her killer.

(Source: Nippon Cinema)"
Infinite Ryvius,無限のリヴァイアス,TV,26,Finished Airing,"Oct 6, 1999 to Mar 29, 2000",Wednesdays at 18 00 (JST),"TV Tokyo, Bandai Visual, Yomiko Advertising","Bandai Entertainment, Sentai Filmworks",Sunrise,Original,"Drama, Mecha, Military, Psychological, Sci-Fi, Space",23 min. per ep.,PG-13,"7.49, 10058",35728,306," The year is AD 2225. Kouji Aiba and Aoi Housen are serving as astronauts in-training in Liebe Delta which is located on the edge of the Geduld Sea. When saboteurs with unknown intents suddenly strike during a routine dive procedure, the space station plummets into the Geduld, a plasma field that links all the planets like a nervous system and crushes any ship that strays too far into it. With all the adults onboard killed, the young astronauts will have to survive this long journey home in midst of the growing tension amongst each other. Meanwhile the organizers of the sabotage look on and prepare to attack once more. 
"
White Snake,白蛇：缘起,Movie,1,Finished Airing,"Jan 11, 2019",,add some,GKIDS,Light Chaser Animation Studios,Original,"Action, Adventure, Demons, Drama, Fantasy, Historical, Martial Arts, Romance",1 hr. 35 min.,PG-13,"7.48, 1235",3345,16,"Xiao-Bai, a white snake demon, is sent on a mission to assassinate the Emperor's Taoist advisor, who has been killing snakes en masse in order to achieve immortality and curry the Emperor's favor. Xiao-Bai, however, is attacked by the advisor's lackeys before she can reach him and is subsequently defeated. Luckily, the demonic hairpin she was granted by the Snake Mother is able to save her life at the cost of her memories.

Xiao-Bai awakens in the Snake-catcher village, unaware that she is actually a demon or that she is surrounded by her sworn enemies. She meets Xu Xuan, the man who saved her, and is charmed by him. The two set out on a journey to discover who Xiao-Bai is, and learn the secret of her demonic hairpin. The pair is pursued by Xiao-Qing, Xiao-Bai's sister, who has sworn to the Snake Mother to retrieve Xiao-Bai within three days or die trying. As Taoists, demons, and humans collide, a tale of forbidden romance unfolds.

[Written by MAL Rewrite]"
,CLAMP IN WONDERLAND 2,Music,1,Finished Airing,"Oct 26, 2007",,Victor Entertainment,add some,Madhouse,Unknown,"Action, Fantasy, Magic, Comedy, Romance, Music, Drama",5 min.,G,"7.48, 10070",17760,34,A short animation which features clips from all of CLAMPs works between 1995 and 2006.
,新世紀ＧＰＸサイバーフォーミュラＳＩＮ,OVA,5,Finished Airing,"Dec 21, 1998 to Mar 17, 2000",,add some,add some,Sunrise,Unknown,"Drama, Sci-Fi, Shounen, Sports",30 min. per ep.,PG-13,"7.48, 719",1851,12,"After Aoi Zip Formula was banned for one year from Cyber Formula racing due to cheating, Jotaro Kaga, alias Bleed Kaga, returns for the 17th Cyber Formula World Grand Prix. However his old car is no match for the returning champion Hayato Kazami, whose skill has improved tremendously, and his Nu-Asurada AKF-0. An old face, Kyoshiro Nagumo, appears suddenly to him and offers him the Ogre AN-21: a prototype to the Bio-Computer operated Al-Zard series created by the developers of the Asurada, and an ultimate racing machine that only a few can drive. Kaga must now master this car, confront his own inner demons and, most importantly, defeat his longtime rival Hayato in what is possibly Kaga's last and greatest Cyber Formula season.

(Source: ANN)"
Gokudo,ゴクドーくん漫遊記,TV,26,Finished Airing,"Apr 2, 1999 to Sep 24, 1999",Fridays at 18 30 (JST),SoftX,"Media Blasters, Discotek Media",Trans Arts,Light novel,"Adventure, Comedy, Fantasy, Magic",23 min. per ep.,PG-13,"7.48, 4770",12331,117,"It all starts when Gokudou steals a pouch from a fortuneteller, thinking that it contains a gem. Instead, it turns out to be a rock, from which emerges Djinn. The genie grants Gokudou the standard three wishes, but our anti-hero doesn't think heavily about his wishes. Gokudou does get his wishes, though not exactly in the fashion that he expected. The best thing he gets out of his wishes is Honou no Maken, a magical sword that enables its owner to do fire attacks and it can be summoned from anywhere in the world.

Even with an enchanted sword, Gokudou doesn't get much respect. He gets turned into a woman by Djinn, who is also a shapeshifter. He is followed by Rubette La Late, a potential love interest who is more interested in adventure, karaoke and outperforming Gokudou. He gets whapped on the head a lot, especially by the fortuneteller who reappears throughout the series just to plague Gokudou it seems. Later in the series, he gets another sidekick, a former evil magician named Prince, who is more handsome and a better womanizer than Gokudou.

(Source: AnimeNfo)"
Fist of the North Star Legend of Kenshiro,真救世主伝説 北斗の拳 ZERO ケンシロウ伝,Movie,1,Finished Airing,"Oct 11, 2008",,add some,add some,TMS Entertainment,Unknown,Martial Arts,1 hr. 30 min.,R,"7.48, 3591",8482,18,"Last of the Shin Kyuuseishu Densetsu pentalogy. A prequel set between Kenshiro's defeat at the hands of Shin and the beginning of the manga. 

(Source: Wikipedia)"
Fist of the North Star Raoh Side Story Junai Arc,真救世主伝説 北斗の拳 ラオウ伝 殉愛の章,Movie,1,Finished Airing,"Mar 11, 2006",,North Stars Pictures,add some,TMS Entertainment,Unknown,"Action, Adventure, Martial Arts",1 hr. 35 min.,R,"7.48, 4021",9016,15,"Kenshiro is the heir of the legendary martial arts known as Hokuto Shinken, which can kill a man with a single blow, by striking the pressure points in the enemy's body. Hokuto Shinken can be passed only to one successor at a time. When he was chosen as the successor, he parted ways with his brothers, Toki and Raoh. The former decided to use what he knew of the art to cure people... while the latter has chosen to use his supreme strength to install peace in the world by power. 
Kenshiro is accompanied by Lynn and Bart, and the movie's story begins when an overlord starts kidnapping children to use them as slaves for building his own pyramid... 

(Source: AniDB)"
