name_english,name_japanese,show_type,episodes,status,aired,broadcast_time,producers,licensors,studios,source,genres,episode_length,rating,score_and_scorers,members,favorites,description
,トゥハート2 OVA,OVA,3,Finished Airing,"Feb 28, 2007 to Sep 28, 2007",,Chaos Project,add some,add some,Visual novel,"Comedy, Drama, Harem, Romance, School",28 min. per ep.,PG-13,"6.91, 2328",6033,8,"A collection of stories involving the girls of To Heart 2, with each episode focusing on a different character.

(Source: ANN)"
,浦安鉄筋家族,TV,33,Finished Airing,"Jun 30, 1998 to Aug 25, 1998",Unknown,TBS,add some,Studio Deen,Manga,"Comedy, Shounen",7 min. per ep.,R,"6.91, 430",1539,9,"Join the madcap adventures of the Osawagi family. Little Kotetsu, arguably the most energetic boy in the town of Urayasu, is always getting into mischief with his band of quirky friends. Features unique, well-drawn characters and fast-paced action and humor.

(Source: TBS)"
,ヴァンドレッド　激闘篇,OVA,1,Finished Airing,"Oct 25, 2002",,add some,Funimation,Gonzo,Original,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",1 hr. 26 min.,PG-13,"6.91, 2496",6619,2,"Vandread Gekitouhen (Vandread Turbulence), similiar to Vandread Taidouhen, is an OVA summary of Vandread the Second Stage plus several extra scenes

(Source: AniDB)"
,ベルサイユのばら 生命あるかぎり愛して,Movie,1,Finished Airing,"May 19, 1990",,Tokyo Movie Shinsha,add some,add some,Unknown,"Historical, Drama, Romance, Shoujo",1 hr. 30 min.,PG-13,"6.91, 623",2838,9,A theatrical re-edit/summary of the TV series. Some of the voice actors were changed (eg. Oscar is played by Keiko Toda instead of re-using the original audio by Reiko Tajima).
Wakaba Girl,わかば＊ガール,TV,13,Finished Airing,"Jul 3, 2015 to Sep 25, 2015",Fridays at 23 17 (JST),"Showgate, NBCUniversal Entertainment Japan",Sentai Filmworks,Nexus,4-koma manga,"Comedy, School, Slice of Life",7 min. per ep.,PG-13,"6.91, 15589",36146,65,"Wakaba Kohashi, a sheltered rich girl, dreams of becoming a fashionable and trendy gyaru because she admires their outgoing and carefree nature. With this goal in mind, Wakaba begins the school year hoping to make her high school debut as a gyaru. On the first day of class, she meets the pure Moeko Tokita, the serious Nao Mashiba, and the eccentric Mao Kurokawa, and the four of them quickly become friends as they learn about and imitate each other's lifestyles.

Wakaba*Girl follows the adventures of these four friends while they experience events like school festivals, waterpark trips, and gym class tests. Along the way, Wakaba discovers what it is like to live as a regular student while Nao, Moeka, and Mao catch a glimpse into the life of a rich family. With never a dull moment in their lives, the four girls make sure to live each day to the fullest.

[Written by MAL Rewrite]"
Journey to the West Legends of the Monkey King,西游记,TV,52,Finished Airing,1999 to ?,Unknown,CCTV Animation,add some,add some,Novel,"Adventure, Fantasy",22 min. per ep.,PG,"6.91, 164",506,7,"Sun Wukong, who was born from a magic stone, has been imprisoned underneath a mountain for five centuries for his mischief in the heavens. One day, the Diety Guanyin told Wukong that the Monk Tangsen will set him free, and Wukong will join him on a pilgrimage from China to India. The next day, Xuanzang came and set him free, and the two started their Journey to the west. Along the way, they meet two new friends, Zhu Bajie and the Hermit Sha Wujing who joins them on the journey; together, they face many dangers and evil creatures and sorcerers and learn to get along.

(Source: Wikipedia) "
,遊☆戯☆王,Movie,1,Finished Airing,"Mar 6, 1999",,add some,add some,Toei Animation,Manga,"Game, Adventure, Comedy, Fantasy, Shounen",30 min.,PG,"6.91, 23757",41794,165,"""Blue Eyes White Dragon will bring victory"" while ""Red Eyes Black Dragon will bring the potential of victory"". A shy duelist stumbles upon the legendary Red Eyes Black Dragon, with that card in his possession, he must learn to bring out his confidence to duel.

(Source: ANN)"
Battle Athletes Victory,バトルアスリーテス大運動会,TV,26,Finished Airing,"Oct 3, 1997 to Mar 27, 1998",Fridays at 18 30 (JST),"TV Tokyo, Genco, Pioneer LDC",Geneon Entertainment USA,AIC,Original,"Action, Sci-Fi, Adventure, Comedy, Sports, Drama, School, Shounen",22 min. per ep.,PG,"6.91, 2496",6945,32,"Akari Kanzaki has just joined an all-girls academy in hopes of entering the University Satellite, an elite sports training facility. She wants to win the title of Cosmo Beauty - a title held years ago by her mother. It's not an easy task for her as fear, doubt and peer pressure get in her way, but friends, rivals and fans slowly encourage her to overcome her obstacles and become the best of the Battle Athletes. 

(Source: ANN)"
Blood The Last Vampire,BLOOD THE LAST VAMPIRE (ブラッド ザ ラスト ヴァンパイア),Movie,1,Finished Airing,"Nov 18, 2000",,"Aniplex, Sony Interactive Entertainment",Manga Entertainment,Production I.G,Original,"Horror, Supernatural, Vampire",48 min.,R,"6.91, 50935",90805,234,"Teropterids are evil beasts which pose as humans and live only to drink human blood. Fortunately for the human world there are groups dedicated to destroying them. A brooding and mysterious girl named Saya is the best teropterid slayer there is, and now, in 1960s Japan, she is sent to a U. S. army base which may be infested...

(Source: ANN)
"
,クレヨンしんちゃん 雲黒斎の野望,Movie,1,Finished Airing,"Apr 15, 1995",,"TV Asahi, Asatsu DK",add some,Shin-Ei Animation,Manga,"Sci-Fi, Comedy, Historical, Seinen",1 hr. 36 min.,G,"6.91, 1669",3295,5,"A member of the Time Patrol finds out that there is a disturbance in Japan, 1570. While heading to that particular time and location to investigate, she is attacked and ends up stuck underground the Nohara residence at the end of the 20th century Japan. Having limited resources at hand, she is forced to ask for the help of the Nohara family. Together they go back in time and meet with a samurai named Fubuki-maru who believes that they are the legendary three persons and dog whom someone from her family would eventually meet in a crucial moment. The lonely samurai asks for their assistance in defeating the man that possesses strange magical powers, the sinister Unkokusai lord.

(Source: ANN)"
Brain Adventure Record Webdiver,電脳冒険記ウェブダイバー,TV,52,Finished Airing,"Apr 6, 2001 to Mar 23, 2002",Fridays at 18 00 (JST),Radix,add some,Nippon Animation,Original,"Adventure, Mecha, Sci-Fi, Shounen",24 min. per ep.,PG,"6.91, 670",1857,19,"Set in the year 2100 where the world is tied together by a computer network. The children of the world become Web Divers, adapting their consciousnesses into data, and love to play together in the cyber park called Magical Gate. However, a mysterious computer virus appears beginning to destroy Magical Gate from the inside out. In cyberspace, programs called Web Knights have been created to protect the children. But, the computer virus has turned all the Web Knights against the children. The only Web Knight to escape the ""brainwashing"" is Gladion. Gladion seeks the help of Kaito Yuki, a Web Diver who is in the fourth grade. 

(Source: ANN)"
Ultimate Otaku Teacher,電波教師,TV,24,Finished Airing,"Apr 4, 2015 to Sep 26, 2015",Saturdays at 17 30 (JST),"Yomiuri Telecasting, Shogakukan",Funimation,A-1 Pictures,Manga,"Comedy, Romance, School, Shounen",23 min. per ep.,PG-13,"6.91, 49502",123450,275,"Junichirou Kagami is a young published physicist, a genius, and a hopeless otaku. At the mercy of YD, a self-diagnosed illness which causes him to only be able to do what he ""Yearns to Do,"" Junichirou foregoes his scientific career to maintain and improve his anime blog. However, when he gets hired as a high school physics teacher; his sister Suzune, no longer willing to tolerate his NEET lifestyle, forces him to take the position. 

Despite the fact that Junichirou has no motivation to teach the standard curriculum, he may still have something of value to teach his students outside of academics. With his class in tow, Junichirou embarks on an unlikely journey filled with life lessons such as acceptance of others, how to make lasting friends, and what it means to live a better life by doing what you yearn to do.

[Written by MAL Rewrite]"
Devil Survivor 2 The Animation,デビルサバイバー２ THE ANIMATION,TV,13,Finished Airing,"Apr 5, 2013 to Jun 28, 2013",Unknown,"Mainichi Broadcasting System, Pony Canyon, Showgate, Index",Sentai Filmworks,Bridge,Game,"Action, Demons, Supernatural",24 min. per ep.,R,"6.91, 67361",146346,524,"The countdown to extinction begins on Sunday with the arrival of the Septentriones, otherworldly invaders set on the eradication of mankind. Caught in the crossfire, Hibiki Kuze and his friends join in the war for humanity's survival by signing contracts with demons to become ""Devil Summoners."" Soon, their abilities attract the attention of JP's, an underground agency led by Yamato Houtsuin. Once recruited into JP's, Hibiki and his friends fight and bond alongside other ordinary citizens who are Devil Summoners. 

However, with each new day, another Septentrione appears to wreak havoc upon Japan. Even if many lives are lost in the process, before that night ends, the young summoners must defeat the invaders at all costs.

[Written by MAL Rewrite]"
,デジモンアドベンチャー ,TV,66,Currently Airing,"Apr 5, 2020 to ?",Sundays at 09 00 (JST),"Yomiko Advertising, Fuji TV",add some,Toei Animation,Other,"Action, Adventure, Comedy, Fantasy, Kids",23 min. per ep.,PG,"6.91, 7528",37024,131,"In the year 2020, technology is everywhere. Every digital device around the world is connected by a singular network where data travels. Unbeknownst to humans, this network has become home to life forms known as ""Digimon.""

Fifth-grader Taichi Yagami is preparing for summer camp when strange occurrences begin in Tokyo; certain electronic systems have started going haywire. When he discovers that his sister and mother are trapped on an unstoppable train, he rushes to the nearby station. Suddenly, Taichi is transported to another world where he meets a strange creature by the name of Agumon, who somehow already knows his name. Taichi also receives a strange device called a ""Digivice,"" which allows him to communicate with the undigitized world.

Taichi discovers he is in the ""Network,"" and virus-like Digimon are attacking the areas that maintain Tokyo’s electronic systems. It is up to Taichi and his new partner Agumon to stop these cyberattacks before the whole world is threatened by the actions of mischievous Digimon.

[Written by MAL Rewrite]"
Doraemon the Movie Nobita and the Spiral City,映画 ドラえもん のび太のねじ巻き都市[シティー]冒険記,Movie,1,Finished Airing,"Mar 8, 1997",,add some,add some,add some,Unknown,"Adventure, Fantasy, Kids, Shounen",1 hr. 38 min.,PG,"6.91, 1029",2083,2,"After Suneo bragged about having a ranch, Nobita was asked whether or not he has one, pressuring him to say yes. Doraemon won a number of lotteries for useless planets in the belt between Mars and Jupiter. When Suneo and the rest came to see the ranch, Nobita happened to read the last of the lottery number to the go-anywhere-door, leading them to a huge dreamlike area. As Nobita's toy horse pranced around because of the wind-up life gadget, Suneo and the others became interested in doing the same to their toys and let them live in the area. So they decided to make their own clockwork city. 

(Source: ANN) "
,ドラえもん 帰ってきたドラえもん,Movie,1,Finished Airing,"Mar 7, 1998",,Asatsu DK,add some,add some,Unknown,"Comedy, Kids, Fantasy",27 min.,PG,"6.91, 611",1456,1,Movie version of the Doraemon: Come Back Doraemon Special.
